race_id,umaban,year,is_win,p_v18_w5,race_part
10251A0708,8,2025,1,0.2292872098056503,10251A07
0925220906,6,2025,0,0.2191146504142047,09252209
1025261001,1,2025,0,0.07796502705285338,10252610
0725370803,3,2025,0,0.0669186528548618,07253708
1025161209,9,2025,0,0.0014438340878185061,10251612
0325120809,9,2025,0,0.0012340649835277057,03251208
0525331215,15,2025,0,0.0003181514659786176,05253312
1025110406,6,2025,0,0.002318943167861418,10251104
1025180407,7,2025,0,0.012198433750450214,10251804
1025220102,2,2025,0,0.014323799995874577,10252201
1025181010,10,2025,0,0.015121562629614256,10251810
0625370903,3,2025,0,0.027509228580622217,06253709
0825270713,13,2025,0,0.041605879258042204,08252707
1025231204,4,2025,0,0.049763496356860615,10252312
1025251107,7,2025,0,0.06656928509383161,10252511
0625431007,7,2025,0,0.04570200031434688,06254310
0625481015,15,2025,0,0.015554157974261025,06254810
0825410904,4,2025,0,0.0003532811906211581,08254109
0625120408,8,2025,0,0.045813136138608955,06251204
0825110802,2,2025,0,0.016427916378918363,08251108
0625240703,3,2025,0,0.001666060043359663,06252407
0625470605,5,2025,0,0.008134652336673405,06254706
0425410811,11,2025,0,0.021024844119039973,04254108
0325310405,5,2025,0,0.024282210572753815,03253104
10251B1214,14,2025,0,0.0007990754186350564,10251B12
0925170707,7,2025,0,0.006414272527453388,09251707
0825310704,4,2025,0,0.0010108795238315145,08253107
0825361205,5,2025,0,0.0021178287483403346,08253612
0325321203,3,2025,0,0.0025972839179798078,03253212
0325360809,9,2025,0,0.006195364767634384,03253608
0825160701,1,2025,0,0.0009706224426737886,08251607
0825170609,9,2025,0,0.000295950612665286,08251706
0825240606,6,2025,0,0.0013219047034142288,08252406
0825280703,3,2025,0,0.0013303265113417172,08252807
0725220911,11,2025,0,0.0339656387189999,07252209
0925240809,9,2025,0,0.005344427065278415,09252408
0525220812,12,2025,0,0.02472230339760733,05252208
0525291012,12,2025,0,0.010155314224072098,05252910
0525351012,12,2025,0,0.012610706291468701,05253510
02251B1006,6,2025,0,0.01596543164191231,02251B10
0125161011,11,2025,0,0.0017741842730498107,01251610
1025130402,2,2025,0,0.003580398886100797,10251304
1025190501,1,2025,0,0.03198298423373872,10251905
0925220407,7,2025,0,0.01690782496611398,09252204
0825220402,2,2025,0,0.00553634868141151,08252204
1025260105,5,2025,0,0.011391782813333782,10252601
0725331109,9,2025,0,0.000235258777674902,07253311
0625420106,6,2025,0,0.013038731455184189,06254201
0925470106,6,2025,0,0.040212496148287244,09254701
08253B0405,5,2025,0,0.032778767559943287,08253B04
0625540411,11,2025,0,0.041013641050745904,06255404
0925260609,9,2025,0,0.015162198831023547,09252606
0825220809,9,2025,0,0.010740804332336444,08252208
0425140715,15,2025,0,0.00108570367737496,04251407
0825120803,3,2025,0,0.005467596317401325,08251208
0525161211,11,2025,0,0.07806959224875382,05251612
0825181207,7,2025,0,0.002705797030927953,08251812
0625380816,16,2025,0,0.001095767338052252,06253808
0625121107,7,2025,0,0.0590441901205245,06251211
0625321002,2,2025,0,0.032305158021837976,06253210
0525220908,8,2025,0,0.036286799525187055,05252209
0425210703,3,2025,0,0.056950427231655776,04252107
0425411101,1,2025,0,0.026711689071202565,04254111
0325311104,4,2025,0,0.03322493892816688,03253111
0425220912,12,2025,0,0.06542183302709917,04252209
0725371005,5,2025,0,0.012097962074486244,07253710
0525440716,16,2025,0,0.12752512678789713,05254407
05254B0714,14,2025,0,0.09963029213306894,05254B07
0525570602,2,2025,1,0.0747823034656801,05255706
0725110801,1,2025,0,0.021387948622190654,07251108
0925121206,6,2025,0,0.03335580698623325,09251212
0825231206,6,2025,0,0.12347468795565888,08252312
0325240902,2,2025,1,0.296273914811683,03252409
0425270703,3,2025,0,0.01697635476773054,04252707
0825311003,3,2025,0,0.009031173373682809,08253110
0425411213,13,2025,0,0.0009741251268957713,04254112
0325330206,6,2025,0,0.0005416145827640585,03253302
0725520313,13,2025,0,0.00039464556398163695,07255203
0725560203,3,2025,0,0.0002475936610079191,07255602
0525440705,5,2025,0,0.0029041211788879743,05254407
0725230917,17,2025,0,0.05486541777092024,07252309
0325140710,10,2025,0,0.16016115871170605,03251407
0525280804,4,2025,0,0.1823382897661232,05252808
05252C0608,8,2025,0,0.079580701596071,05252C06
0525350809,9,2025,0,0.12636897328578728,05253508
0625480712,12,2025,0,0.07181197329876576,06254807
0525480803,3,2025,0,0.10449672813305602,05254808
0725530706,6,2025,0,0.059317626268699915,07255307
1025131012,12,2025,0,0.006572706342167907,10251310
0425260804,4,2025,0,0.0006657793035349606,04252608
1025171202,2,2025,0,0.008818317532800579,10251712
0825170608,8,2025,0,0.012956861659432873,08251706
0625151201,1,2025,0,0.00940934954031183,06251512
1025161208,8,2025,0,0.028914658053098643,10251612
1025190904,4,2025,0,0.030863880885172192,10251909
0325131212,12,2025,0,0.04625714910222267,03251312
0525330818,18,2025,0,0.005471133793077909,05253308
0225170808,8,2025,0,0.016824787508669777,02251708
0125110707,7,2025,0,0.06519778869800907,01251107
0125151208,8,2025,0,0.007276972719872586,01251512
0125260816,16,2025,0,0.00827635784949231,01252608
0725531205,5,2025,0,0.0011634223619849783,07255312
0925121213,13,2025,0,0.08198043349353804,09251212
0925221213,13,2025,1,0.3252160041883946,09252212
0925281004,4,2025,0,0.04370170725636816,09252810
0925341216,16,2025,0,0.11147483747885197,09253412
0925421001,1,2025,0,0.03054931471334632,09254210
0825311016,16,2025,0,0.11917568459697353,08253110
0825371004,4,2025,0,0.08792370870381573,08253710
0725111201,1,2025,0,0.020560387057035424,07251112
0725171214,14,2025,1,0.058827232277537514,07251712
0825111206,6,2025,0,0.04087554817939972,08251112
0825211206,6,2025,0,0.13851626289925464,08252112
0825250905,5,2025,0,0.06037413673336322,08252509
0725340804,4,2025,0,0.099938450877109,07253408
0725411006,6,2025,0,0.09058964303483569,07254110
0825370809,9,2025,0,0.08253012859958986,08253708
0825160904,4,2025,1,0.4822296322201199,08251609
0925151008,8,2025,0,0.269348603517433,09251510
0925311111,11,2025,0,0.24198503435478372,09253111
1025231106,6,2025,0,0.4443281333537959,10252311
0825320908,8,2025,0,0.47292022971403036,08253209
0725521110,10,2025,0,0.007130708914771541,07255211
0625141211,11,2025,0,0.0035319554725464454,06251412
1025260903,3,2025,0,0.00456471087431572,10252609
0725430910,10,2025,0,0.0008977754236038485,07254309
0625120411,11,2025,0,0.025233685408730177,06251204
0625270613,13,2025,0,0.06931454255534204,06252706
0425151207,7,2025,0,0.02353655069468136,04251512
0425250510,10,2025,0,0.06093677050012914,04252505
0425321207,7,2025,0,0.0720234576167859,04253212
0625430803,3,2025,0,0.0862625320414209,06254308
0825370710,10,2025,0,0.03627922713420413,08253707
0425441210,10,2025,0,0.07216055867865892,04254412
0725560701,1,2025,0,0.052923478998796326,07255607
0525130407,7,2025,0,0.030649813900233972,05251304
0525171205,5,2025,0,0.018957430125498033,05251712
0425130704,4,2025,1,0.07494891300609438,04251307
0425210602,2,2025,0,0.005599248214412554,04252106
0425270808,8,2025,0,0.010142855576148939,04252708
0425341011,11,2025,0,0.027059429026551857,04253410
0625471213,13,2025,1,0.014114466651283892,06254712
0625521016,16,2025,0,0.016004829971337342,06255210
0625561001,1,2025,0,0.004809708792064915,06255610
0725240616,16,2025,0,0.04494322062858357,07252406
0725251209,9,2025,0,0.09799063602837434,07252512
0425130812,12,2025,0,0.4982782342900271,04251308
08252B0610,10,2025,0,0.02552728883036222,08252B06
0825410712,12,2025,1,0.18557850004350368,08254107
0825450812,12,2025,0,0.1327406545850572,08254508
0725211203,3,2025,0,0.004254881987446158,07252112
0325160708,8,2025,0,0.059873137862885124,03251607
0425160903,3,2025,0,0.02910139863007925,04251609
0425411202,2,2025,0,0.002981023304333488,04254112
0425241003,3,2025,0,0.0015476031534947213,04252410
0625460313,13,2025,0,0.004369155036549465,06254603
0525440605,5,2025,0,0.0009177545922862941,05254406
0425271104,4,2025,0,0.0007200093836742324,04252711
0625411213,13,2025,0,0.0003451884593954356,06254112
0625460811,11,2025,0,0.001139834645123408,06254608
0625510714,14,2025,0,0.0022718761007109465,06255107
1025120909,9,2025,0,0.004957326519668301,10251209
1025170611,11,2025,0,0.0024026261946764865,10251706
1025130408,8,2025,0,0.014294529331653014,10251304
0725360101,1,2025,0,0.004354557569052862,07253601
0625420111,11,2025,0,0.040921224607228496,06254201
0925490107,7,2025,0,0.009070452988690334,09254901
0525131211,11,2025,0,0.014487714803400624,05251312
0525290807,7,2025,0,0.00863386562215517,05252908
0525320702,2,2025,0,0.0028603380447954417,05253207
0625460807,7,2025,0,0.003585857893705237,06254608
0525440604,4,2025,0,0.0034646589445357194,05254406
0925210712,12,2025,0,0.000365455955034714,09252107
0825280614,14,2025,0,0.0005716125933001199,08252806
0625120412,12,2025,0,0.005132522840743211,06251204
1025130312,12,2025,0,0.007854428688939027,10251303
1025190812,12,2025,0,0.010980972090828925,10251908
10251C0602,2,2025,0,0.0006330654729638976,10251C06
0425170803,3,2025,0,0.00094015912823519,04251708
0925410803,3,2025,0,0.0014540168024492928,09254108
0725520706,6,2025,0,0.0007537178179448968,07255207
0525141209,9,2025,0,0.02064100508294249,05251412
0525171209,9,2025,0,0.03865914043089816,05251712
0725240814,14,2025,1,0.43136040209698406,07252408
0925270910,10,2025,0,0.17985800553489584,09252709
0525271009,9,2025,0,0.13657592571307872,05252710
0525321013,13,2025,0,0.30090958601817624,05253210
0525540715,15,2025,0,0.09200565208461027,05255407
0725551003,3,2025,0,0.14171566715242226,07255510
0625140812,12,2025,0,0.00014559587832161327,06251408
0525120710,10,2025,0,0.0001318199603023989,05251207
0625230816,16,2025,0,0.001781046624440387,06252308
0325230608,8,2025,0,0.002518104464480587,03252306
0325281208,8,2025,0,0.0016281814241020046,03252812
0125180605,5,2025,0,0.0014710404413148799,01251806
0625140912,12,2025,0,0.2542843859728209,06251409
1025151007,7,2025,0,0.23725013740101156,10251510
0825220904,4,2025,1,0.2007527489017199,08252209
0925311109,9,2025,0,0.04204944080610719,09253111
0425331106,6,2025,0,0.036535817920869545,04253311
0825320909,9,2025,0,0.07850699488320323,08253209
0425431117,17,2025,0,0.008795907582475148,04254311
0825180807,7,2025,0,0.000333976967384527,08251808
0925140607,7,2025,0,0.0011744048006653587,09251406
0725350903,3,2025,0,0.0032472185635056645,07253509
0925410808,8,2025,0,0.0009695652624861048,09254108
0825320707,7,2025,0,0.000589817351892108,08253207
0125130811,11,2025,0,0.0077166247887556815,01251308
0125261208,8,2025,0,0.0004509669373348846,01252612
0825310610,10,2025,0,0.0009737095102856617,08253106
0725520608,8,2025,0,0.004411591043042401,07255206
0525150910,10,2025,0,0.046114772742666565,05251509
0625230904,4,2025,0,0.10924336021712384,06252309
0525230802,2,2025,1,0.3461648857484067,05252308
0525341001,1,2025,1,0.05957359670464582,05253410
0725120712,12,2025,0,0.001114371282375298,07251207
0725220716,16,2025,0,0.0011720103090198414,07252207
0325110906,6,2025,0,0.005177579783990574,03251109
0425120809,9,2025,0,0.006494162689966476,04251208
0825291207,7,2025,0,0.07096078057553233,08252912
0525321015,15,2025,0,0.03474202504310239,05253210
0825320812,12,2025,0,0.008446558451172925,08253208
0925570812,12,2025,0,0.0019161595813769667,09255708
0725161105,5,2025,1,0.2920222060215164,07251611
0525161013,13,2025,0,0.10609692739757524,05251610
0925151101,1,2025,0,0.2059190994093484,09251511
0525221011,11,2025,0,0.21806442711946186,05252210
0925351110,10,2025,0,0.1148789199112798,09253511
1025261109,9,2025,0,0.17423560795786483,10252611
0425311103,3,2025,0,0.09269440092264947,04253111
0925411109,9,2025,0,0.23058461911520164,09254111
0525491104,4,2025,0,0.12893736761292016,05254911
0325341105,5,2025,0,0.016333092227575976,03253411
0925170905,5,2025,0,0.06405587940234936,09251709
0925281104,4,2025,1,0.2420625673993597,09252811
0225151113,13,2025,0,0.02795094915359436,02251511
0125161108,8,2025,0,0.0653132943109205,01251611
0525541109,9,2025,0,0.06347475445431372,05255411
0825350710,10,2025,0,0.0028018722066404642,08253507
0825420610,10,2025,0,0.0029359199413004394,08254206
0725121204,4,2025,1,0.23983776480080482,07251212
0925151002,2,2025,0,0.33302448411153807,09251510
0925241001,1,2025,0,0.36990480225306094,09252410
0425161109,9,2025,1,0.23099096980573508,04251611
1025281110,10,2025,0,0.04322025060450803,10252811
0425341104,4,2025,0,0.017728491838556196,04253411
0825381103,3,2025,0,0.12055011914963999,08253811
0925511108,8,2025,0,0.04033890259462099,09255111
0325350807,7,2025,0,0.0001730606105656892,03253508
0725510707,7,2025,0,0.0005015959571848934,07255107
0725560315,15,2025,0,0.0003662090680084252,07255603
0825171211,11,2025,0,0.128615883079062,08251712
0625250901,1,2025,1,0.05058144523132363,06252509
0525230908,8,2025,0,0.029838038238513064,05252309
05252C0914,14,2025,0,0.007750090533305788,05252C09
0525461001,1,2025,0,0.00695500199205246,05254610
0925541012,12,2025,0,0.013782787889947508,09255410
0725130412,12,2025,0,0.0017270315576958955,07251304
0925130701,1,2025,0,0.003014663380287805,09251307
0925230604,4,2025,0,0.001920637329252577,09252306
0725181005,5,2025,0,0.2062057258614241,07251810
0825151205,5,2025,0,0.11993891878861956,08251512
0925151210,10,2025,0,0.25830889605402424,09251512
0925211207,7,2025,0,0.5967139432417312,09252112
0825240901,1,2025,0,0.269540322017003,08252409
0825271201,1,2025,0,0.14643228493893476,08252712
08252C0911,11,2025,0,0.2136485370920422,08252C09
1025280905,5,2025,1,0.11223012858324061,10252809
0725350701,1,2025,0,0.008732738216103805,07253507
0825331106,6,2025,0,0.00836071413536533,08253311
0825481004,4,2025,0,0.0018506979368316152,08254810
0625110808,8,2025,0,0.01948432333270397,06251108
1025180902,2,2025,0,0.037588271014963766,10251809
08252B1201,1,2025,0,0.02804083556242042,08252B12
0925551215,15,2025,0,0.03841959091232391,09255512
0925470709,9,2025,0,0.00023689368173664558,09254707
0825360701,1,2025,0,0.013303370836400518,08253607
0625230804,4,2025,0,0.0025538604359644904,06252308
0625270706,6,2025,0,0.0010663490497590756,06252707
05252B0808,8,2025,0,0.002432280403420131,05252B08
0425310801,1,2025,0,0.0006752953804068126,04253108
1025141211,11,2025,0,0.007561969487590156,10251412
02251B1211,11,2025,0,0.009595578811325495,02251B12
0925430902,2,2025,0,0.004358086586643968,09254309
0925460715,15,2025,0,0.003686880839145423,09254607
0425440907,7,2025,0,0.01854004954909575,04254409
0925511204,4,2025,0,0.004251907299762779,09255112
0725560811,11,2025,0,0.0054574547244411985,07255608
0725110803,3,2025,0,0.09202021044627678,07251108
0725210904,4,2025,0,0.09602122066444031,07252109
08252C0813,13,2025,1,0.12883797994445134,08252C08
0425270714,14,2025,0,0.04522865065405729,04252707
0825311004,4,2025,0,0.016627345400604062,08253110
0825421010,10,2025,0,0.06106798942400198,08254210
0625121202,2,2025,0,0.0014106733403407782,06251212
0725220808,8,2025,0,0.0015298899499089744,07252208
0625320701,1,2025,0,0.0003358125705996619,06253207
0625370801,1,2025,0,0.0001930970820471241,06253708
1025210101,1,2025,0,0.02189447380539794,10252101
0425240111,11,2025,0,0.004239937721201372,04252401
0625110413,13,2025,0,0.008786216470191408,06251104
0625260815,15,2025,0,0.0035765823278644283,06252608
0625350809,9,2025,0,0.016939420828868006,06253508
0425440806,6,2025,0,0.0066238925371157244,04254408
0525550710,10,2025,0,0.0017699869278648356,05255507
0725510607,7,2025,0,0.0017732177644875615,07255106
1025130406,6,2025,0,0.0036172584702740982,10251304
1025170404,4,2025,0,0.008797138420845686,10251704
0825220411,11,2025,0,0.14888515675838518,08252204
0425180409,9,2025,1,0.10380539293877544,04251804
0425230909,9,2025,0,0.028238639508263018,04252309
0425330108,8,2025,0,0.006757552635757683,04253301
0925460408,8,2025,0,0.004198003525449581,09254604
0525530801,1,2025,0,0.0029387329001587456,05255308
0625230806,6,2025,0,0.12635422878329755,06252308
0725260607,7,2025,0,0.0562245497733752,07252606
0525240701,1,2025,0,0.13782673035868942,05252407
0525270803,3,2025,0,0.05152618132366345,05252708
02251B0802,2,2025,0,0.05461101471749288,02251B08
0425261005,5,2025,0,0.00963418830412437,04252610
0625560409,9,2025,0,0.02994588653045118,06255604
0725240604,4,2025,1,0.05746335095481071,07252406
0925231210,10,2025,0,0.018975198591786896,09252312
0525311009,9,2025,0,0.010766494407892475,05253110
0725310602,2,2025,0,0.007265486782971024,07253106
0525421204,4,2025,0,0.018275238303043794,05254212
0525490905,5,2025,1,0.23678319119512437,05254909
1025140716,16,2025,0,0.05972678254572803,10251407
0725250611,11,2025,0,0.10685019761720756,07252506
0325131011,11,2025,0,0.2245028436079501,03251310
0425171016,16,2025,0,0.11897350471316938,04251710
0725331113,13,2025,0,0.012028772855484092,07253311
0725410903,3,2025,0,0.25809653254229,07254109
1025221208,8,2025,0,0.002493547874341428,10252212
0725330904,4,2025,0,0.005226843825101805,07253309
0725411202,2,2025,0,0.0027997667715586624,07254112
0925431205,5,2025,0,0.0013190453531804734,09254312
0325141110,10,2025,0,0.0022187573595387803,03251411
0725130716,16,2025,0,0.16797436449021952,07251307
0925110615,15,2025,1,0.2395910268445515,09251106
0925260805,5,2025,0,0.0066254994760963064,09252608
05252B1202,2,2025,0,0.060923943178075625,05252B12
0125231013,13,2025,0,0.017734804345653162,01252310
0925491211,11,2025,0,0.06749379956093782,09254912
0925531010,10,2025,1,0.058134484991552604,09255310
0925571010,10,2025,0,0.025926163329267293,09255710
0425230808,8,2025,0,0.0003872157602423869,04252308
0625420909,9,2025,0,0.007178273327463289,06254209
0625470902,2,2025,0,0.007981550042830793,06254709
0725150707,7,2025,0,0.1458047734256761,07251507
0725181208,8,2025,0,0.12098684834434617,07251812
0725210803,3,2025,0,0.15213227926935557,07252108
0925230605,5,2025,0,0.3502319528019153,09252306
0925280807,7,2025,1,0.39392763670369735,09252808
0825271203,3,2025,0,0.151007490274205,08252712
0925421210,10,2025,0,0.07516192942302913,09254212
0925471203,3,2025,0,0.081342990345756,09254712
0525530901,1,2025,0,0.08828254504272566,05255309
0925520909,9,2025,0,0.07663459650685864,09255209
0925580812,12,2025,0,0.20493983962228227,09255808
0625110806,6,2025,0,0.046345231281228874,06251108
0725341218,18,2025,0,0.001887544824432194,07253412
0725410806,6,2025,0,0.0028286851023069945,07254108
0425280910,10,2025,0,0.002096236002443059,04252809
0625110410,10,2025,0,0.05376053998125369,06251104
0625170706,6,2025,0,0.03995124239498175,06251707
0825120705,5,2025,0,0.04391817776663195,08251207
0825160704,4,2025,0,0.2209115640419667,08251607
0625220812,12,2025,0,0.0770025811428159,06252208
0625260811,11,2025,0,0.05820015189660731,06252608
0625320702,2,2025,0,0.14043517085127333,06253207
05254A0704,4,2025,0,0.05444044205708266,05254A07
0525550714,14,2025,0,0.3197093714631248,05255507
0625540804,4,2025,0,0.047717973867432116,06255408
0625241002,2,2025,0,0.4736459865850496,06252410
0625461111,11,2025,1,0.5519668564908716,06254611
0825451104,4,2025,1,0.4100126377160194,08254511
0225140907,7,2025,0,0.004680064822340672,02251409
0225170707,7,2025,0,0.0014816925958768708,02251707
0625140913,13,2025,0,0.005239290724474805,06251409
0625340904,4,2025,0,0.1331111076725213,06253409
0325141007,7,2025,0,0.10216193074274071,03251410
0225181002,2,2025,0,0.2037593515020282,02251810
0125111007,7,2025,0,0.031801639732869376,01251110
0125221205,5,2025,0,0.008195817297337107,01252212
0325341004,4,2025,0,0.015511688203997908,03253410
0625520706,6,2025,0,0.007963506901065618,06255207
0125171206,6,2025,0,0.03546887524953824,01251712
0125240701,1,2025,0,0.03494798111240433,01252407
0425420909,9,2025,0,0.004815077094461931,04254209
0325360910,10,2025,0,0.0031745233247704977,03253609
0525170705,5,2025,0,0.0058650404374097865,05251707
0525230708,8,2025,0,0.006048485144878654,05252307
0525290808,8,2025,0,0.02359177637945016,05252908
0325271207,7,2025,0,0.021486729995637006,03252712
0425250507,7,2025,0,0.02046504702269446,04252505
0425420307,7,2025,0,0.0025410380512056823,04254203
0325360701,1,2025,0,0.013810439997982718,03253607
0725560704,4,2025,0,0.0006013726506991909,07255607
0525210811,11,2025,0,0.02218541675865712,05252108
0525270806,6,2025,0,0.08337132972884403,05252708
0525311214,14,2025,0,0.003498895839777793,05253112
0525410806,6,2025,0,0.03869978210456736,05254108
0525470814,14,2025,0,0.00883341680209627,05254708
0525410608,8,2025,0,0.0023495097907257445,05254106
0525491213,13,2025,0,0.002045565378579896,05254912
0725181202,2,2025,0,9.651738351131634e-05,07251812
0625111205,5,2025,1,0.10774687168334231,06251112
0625211001,1,2025,0,0.0037497818090891553,06252110
0925241205,5,2025,0,0.05190737718105479,09252412
0825241214,14,2025,0,0.015086464083626567,08252412
1025251105,5,2025,0,0.1038475436717413,10252511
0925421007,7,2025,0,0.025048214659540845,09254210
0825421012,12,2025,0,0.025341506816732605,08254210
0625581016,16,2025,0,0.01568845330733292,06255810
0725130712,12,2025,1,0.022025879134047997,07251307
0825280704,4,2025,0,0.07459294651377768,08252807
1025250802,2,2025,0,0.0231787268498271,10252508
0925461213,13,2025,0,0.00012871355546133746,09254612
0525181205,5,2025,0,0.055168949488504586,05251812
0925141214,14,2025,0,0.2902984046059603,09251412
0825291210,10,2025,1,0.3527156586532177,08252912
0525311110,10,2025,0,0.18578771718651108,05253111
0925461101,1,2025,0,0.058683151489576174,09254611
0825371005,5,2025,0,0.05989433465277332,08253710
0825461007,7,2025,0,0.06439879676487635,08254610
0925560905,5,2025,0,0.04252294736492519,09255609
1025131206,6,2025,0,0.019764616933152426,10251312
1025190909,9,2025,0,0.009613142468537542,10251909
0425121209,9,2025,0,0.013296363934004204,04251212
0425180709,9,2025,0,0.00632203998880623,04251807
0325340810,10,2025,0,0.00858720309415769,03253408
1025110716,16,2025,0,0.021088258549846434,10251107
10251B0906,6,2025,0,0.003977350694735214,10251B09
0925250707,7,2025,0,0.045635457222992455,09252507
0825181103,3,2025,0,0.00829849033229228,08251811
0925221102,2,2025,0,0.0005205119380470862,09252211
1025131110,10,2025,0,0.009289997543244033,10251311
0925141001,1,2025,0,0.018683875969013913,09251410
0225141110,10,2025,0,0.13190772707875395,02251411
0125111105,5,2025,0,0.1439754654432024,01251111
0625431103,3,2025,0,0.019501230398193653,06254311
0325311108,8,2025,0,0.023031244752743103,03253111
0625261211,11,2025,0,0.062494228569791935,06252612
0625351204,4,2025,1,0.47304721273555905,06253512
0325231115,15,2025,1,0.14270271722228828,03252311
0325281111,11,2025,0,0.20868045017781592,03252811
0625170711,11,2025,0,0.11396758138280874,06251707
0525141211,11,2025,1,0.41513195247670004,05251412
0625311202,2,2025,1,0.1970818008426265,06253112
0525230909,9,2025,0,0.2400809891351696,05252309
0825331113,13,2025,0,0.025343742483336814,08253311
0825481008,8,2025,0,0.07138557357951285,08254810
0925111205,5,2025,0,0.11154668288647217,09251112
0925180910,10,2025,1,0.05877469980894944,09251809
0825411002,2,2025,0,0.022082553007279924,08254110
0825471001,1,2025,1,0.07803198339412655,08254710
0925551114,14,2025,0,0.06135042645657391,09255511
1025151209,9,2025,0,0.0015989807291458442,10251512
1025190803,3,2025,0,0.0008203092830307445,10251908
1025120901,1,2025,0,0.0006178917711393208,10251209
1025170609,9,2025,0,0.0022764875288191246,10251706
10251B1201,1,2025,0,0.005527579667147743,10251B12
0325131213,13,2025,0,0.012933865731384412,03251312
0325221208,8,2025,0,0.013817735481923438,03252212
0325260708,8,2025,0,0.006514991775396037,03252607
0325310710,10,2025,0,0.0017821861934005892,03253107
08252C0901,1,2025,0,0.001281163271219269,08252C09
1025221005,5,2025,0,0.03152370329469005,10252210
1025271005,5,2025,0,0.03675535439701128,10252710
0125161214,14,2025,0,0.007822181613923312,01251612
0725170704,4,2025,0,0.0023318151815133288,07251707
0925140604,4,2025,0,0.06169060168981135,09251406
0625330705,5,2025,0,0.0919913905393745,06253307
0625370804,4,2025,0,0.02734510999045527,06253708
0525260812,12,2025,0,0.09945107414024859,05252608
05252B0805,5,2025,0,0.23070109356508783,05252B08
0325251209,9,2025,0,0.13379915638102316,03252512
0325281205,5,2025,0,0.12316466757702063,03252812
0525410804,4,2025,0,0.015239325040128279,05254108
0525491215,15,2025,0,0.035115669249452294,05254912
0525540614,14,2025,0,0.06277502245897489,05255406
0625521204,4,2025,0,0.03613854523545203,06255212
0625560809,9,2025,0,0.0034605533647349223,06255608
08252B1014,14,2025,0,0.04218051660382739,08252B10
0625521013,13,2025,0,0.030035913314838306,06255210
0725551103,3,2025,0,0.007108939990969919,07255511
0525151215,15,2025,0,0.009384147503748615,05251512
0625231207,7,2025,0,0.055125587677847296,06252312
0725250811,11,2025,0,0.08703155868426388,07252508
0125151210,10,2025,0,0.01890403630860276,01251512
0425330903,3,2025,0,0.0013623344415539633,04253309
0525490810,10,2025,0,0.02109502723528483,05254908
0725541205,5,2025,0,0.018210797665487152,07255412
0425131212,12,2025,0,0.00930330501283537,04251312
1025280608,8,2025,0,0.00620999907665546,10252806
0925490606,6,2025,0,0.0013881232785961752,09254906
0625161208,8,2025,0,0.04753453687748981,06251612
1025191206,6,2025,0,0.019239644712262735,10251912
10251C0603,3,2025,0,0.06192766733697773,10251C06
0225110906,6,2025,0,0.011722717611159507,02251109
0225160903,3,2025,0,0.020973790636741117,02251609
0225190907,7,2025,0,0.007192903545177705,02251909
05254A1210,10,2025,0,0.008322324269677755,05254A12
0325360908,8,2025,0,0.007344033116057096,03253609
0725510605,5,2025,0,0.004390718213335281,07255106
1025130302,2,2025,0,0.3672669798539379,10251303
0825140701,1,2025,0,0.21437046872370782,08251407
0825180801,1,2025,0,0.10901812742298486,08251808
0825280707,7,2025,1,0.5157166013069651,08252807
08252C0914,14,2025,0,0.01813068319249293,08252C09
1025271006,6,2025,0,0.03348428557272616,10252710
0925410909,9,2025,0,0.011033713018150839,09254109
0825440711,11,2025,0,0.019136508485210833,08254407
0925520901,1,2025,0,0.0446625699458579,09255209
0925580809,9,2025,0,0.19025019258106315,09255808
0725110812,12,2025,0,0.010744344665947463,07251108
0625261209,9,2025,0,0.0026763390633703183,06252612
0125140901,1,2025,1,0.027447095780993393,01251409
0325331111,11,2025,0,0.026600073597927074,03253311
0825120707,7,2025,0,0.0002384744320747555,08251207
0725250709,9,2025,0,0.002870421666834565,07252507
0325141215,15,2025,1,0.2708220880145368,03251412
0825271205,5,2025,0,0.03757302227639549,08252712
1025231003,3,2025,0,0.07806642374640674,10252310
0825311206,6,2025,0,0.03574451063221959,08253112
0825371214,14,2025,0,0.0005908096753642986,08253712
1025141007,7,2025,0,0.0809329514550631,10251410
0925111203,3,2025,0,0.08061231725395554,09251112
0225121114,14,2025,0,0.1266547709119733,02251211
0225161204,4,2025,0,0.15071038002160703,02251612
0225191006,6,2025,0,0.032412247728752626,02251910
0325311009,9,2025,0,0.057254548230429025,03253110
0725561207,7,2025,0,0.030262568104025948,07255612
1025180903,3,2025,0,0.0021171277000418087,10251809
02251A1001,1,2025,0,0.005031692389488645,02251A10
0125181006,6,2025,0,0.00483204863933581,01251810
0425411009,9,2025,0,0.0008781615759343374,04254110
0625531202,2,2025,0,0.0007906200930895248,06255312
1025150302,2,2025,0,0.00012137508385711065,10251503
0925110605,5,2025,0,4.8571713655361355e-05,09251106
0925140601,1,2025,0,0.13318148660618961,09251406
0925220809,9,2025,1,0.2434837088156759,09252208
0825221212,12,2025,0,0.05709775964135579,08252212
0825251208,8,2025,0,0.12753898712699918,08252512
0425210611,11,2025,0,0.1433399716999786,04252106
0425431014,14,2025,0,0.05076540901962045,04254310
0825440707,7,2025,0,0.020378563207793663,08254407
0925520904,4,2025,1,0.09096103798741322,09255209
0325160804,4,2025,0,0.0005429091228660574,03251608
0425160701,1,2025,0,0.0005382477816314465,04251607
0625460709,9,2025,0,0.0006265709634153578,06254607
