race_id,umaban,year,is_win,p_v18_no_sib
0325160614,14,2025,0,0.01956057283657626
0525270802,2,2025,0,0.020006362162216372
0325211204,4,2025,0,0.003562056755390776
0425310809,9,2025,0,0.0011320003033861944
0625570810,10,2025,0,0.002630762757769052
0625170801,1,2025,0,0.0029937515409026593
0525160808,8,2025,0,0.009196966247872198
0925130902,2,2025,0,0.005617452579794776
0225121008,8,2025,0,0.13954522912271683
0225141013,13,2025,0,0.027055884271612738
02251C1006,6,2025,0,0.13780164878719525
0125161210,10,2025,0,0.020542910873706566
0125231010,10,2025,0,0.03159406625137007
0625490813,13,2025,0,0.3304892665619681
0325331009,9,2025,0,0.4523279148754501
0725531015,15,2025,0,0.17856706944767978
0525130403,3,2025,0,0.07570297428568294
0825170604,4,2025,0,0.026646027342724435
0625270709,9,2025,0,0.08656535930406482
0425130705,5,2025,0,0.12293294889068622
0425170808,8,2025,0,0.01894687656079657
0525310813,13,2025,0,0.01927888810411292
0525360708,8,2025,0,0.07032997699212602
0625480614,14,2025,0,0.022914683060558355
0525460608,8,2025,0,0.03236464519750009
0525550610,10,2025,0,0.026050376554291817
0725240809,9,2025,0,0.0006996687170501992
0925130807,7,2025,0,0.13746591739774902
0925170703,3,2025,0,0.03241375630897034
0925250802,2,2025,0,0.06766346503771709
0725370910,10,2025,0,0.014399884779461176
0725441214,14,2025,0,0.08815410966608711
0825351213,13,2025,1,0.05167441160824225
0625541203,3,2025,0,0.0021218651726467464
0825310714,14,2025,0,0.0015339159018644313
0825361201,1,2025,0,0.00125580208508424
0725560607,7,2025,0,0.0008354487523849339
0725170902,2,2025,0,0.08359678359098817
0525170803,3,2025,0,0.029680295878489915
0625260911,11,2025,0,0.05232434118847162
0625380909,9,2025,0,0.2379215681685865
05252C0806,6,2025,0,0.02275549448050579
0525350906,6,2025,0,0.052813650323055766
0425250614,14,2025,0,0.103278432695178
0525510801,1,2025,0,0.06397808416812106
0525580903,3,2025,0,0.031932658587797216
0625560911,11,2025,0,0.07495100001054329
0425210814,14,2025,0,0.014296823112178895
0425330915,15,2025,0,0.0010775121474726915
0725120807,7,2025,0,0.02402972690846928
0725221209,9,2025,0,0.02693727957963195
0725251212,12,2025,0,0.07328960390121954
0925250810,10,2025,0,0.0553106499729085
0425130801,1,2025,0,0.08327632384250187
0425421206,6,2025,0,0.03951954462095275
0425441202,2,2025,0,0.07768056256796846
0525120705,5,2025,0,0.020934358567139953
0525160716,16,2025,0,0.043129172707695215
0725260913,13,2025,0,0.020071872901020534
0325230611,11,2025,0,0.01164283945643958
0325281213,13,2025,0,0.008890575948857053
0525410602,2,2025,0,0.007615990442110769
0525530715,15,2025,0,0.012302065872065077
0625240816,16,2025,0,0.004221656196132489
0725251002,2,2025,0,0.0021096068443410623
0525211211,11,2025,0,0.0005848109000590441
0725230910,10,2025,0,0.00039777349543073087
1025180701,1,2025,0,0.009088346417748763
0625280701,1,2025,0,0.027132458107544992
0325110806,6,2025,0,0.017010589346504897
0125170709,9,2025,0,0.013223274838137875
0125240914,14,2025,0,0.002265903705381626
0625480708,8,2025,0,0.004534980161103254
0425410903,3,2025,0,0.004405423796691821
0325310913,13,2025,0,0.011694169735734896
0325360902,2,2025,0,0.017409438516567642
0925160802,2,2025,0,0.0004655467808591933
0925220805,5,2025,0,0.0028166846288030737
0725320902,2,2025,0,0.0034262307962284674
1025120907,7,2025,0,0.009924269138396493
1025161217,17,2025,0,0.061974884319680984
10251C0708,8,2025,0,0.014294711538853037
0225170807,7,2025,0,0.04535916357426852
0125120903,3,2025,0,0.01750251245583823
0325320714,14,2025,0,0.007843366918575685
1025151203,3,2025,0,0.018899098983107113
10251C0704,4,2025,0,0.007465739482609901
0725211214,14,2025,0,0.016384698848219723
0225110713,13,2025,0,0.018366886118361646
0225160704,4,2025,0,0.008551605311352841
0725411005,5,2025,0,0.039105992240680724
0525421202,2,2025,0,0.15253981129727803
0525471006,6,2025,0,0.08346253087267623
10251A0704,4,2025,0,0.20025464710444824
0925140704,4,2025,0,0.03092671322506921
0925220910,10,2025,0,0.013907763397695375
08252B0705,5,2025,0,0.04093529272801054
0925360703,3,2025,0,0.2966121359034948
0725350802,2,2025,0,0.10648004101181324
0725410801,1,2025,0,0.02020443149805698
0325350804,4,2025,0,0.05897296309545645
0925531201,1,2025,0,0.039794963066222655
0625320812,12,2025,0,0.003156044299658804
0425280905,5,2025,0,0.00029519107151043276
0725171011,11,2025,0,0.010555792907884382
0825161206,6,2025,0,0.01500328930851443
08252C0812,12,2025,0,0.054110375273355805
0525360903,3,2025,0,0.032547898890773384
0725140815,15,2025,0,0.002512040263702678
0725190712,12,2025,0,0.008918760682939344
1025220809,9,2025,0,0.003427248612152789
0325260806,6,2025,0,0.004788244869700891
0925490601,1,2025,0,0.00032620956009449785
0625481116,16,2025,1,0.05717949739341228
0825381110,10,2025,0,0.18996268660643384
0725531109,9,2025,0,0.08904330639436292
0525171008,8,2025,0,0.04659001606445958
0525230916,16,2025,0,0.06625111869001148
05252C0906,6,2025,0,0.004660647328048157
0925271205,5,2025,0,0.0016456126247194967
0425140710,10,2025,0,0.0012689696859070796
0425181213,13,2025,0,0.0030738383339678154
0925320801,1,2025,0,0.0008673020464282137
0925460604,4,2025,0,0.0034300035381169647
0725150711,11,2025,0,0.0015870497887159312
1025150910,10,2025,0,0.002472474065874258
0825180708,8,2025,0,0.002974087878030392
0825280805,5,2025,0,0.0035913627742834983
08252B0808,8,2025,0,0.0007993834530099641
0925340706,6,2025,0,0.0031780708129678227
0925490816,16,2025,0,0.0009150197345149549
0825341202,2,2025,0,0.0012214833308605243
08253B0714,14,2025,0,0.0009739384235494092
0825460716,16,2025,0,0.0006887984074694877
0725530710,10,2025,0,0.0005612514153469331
0425110102,2,2025,0,0.0031090411903829493
0425170411,11,2025,0,0.006822178655878787
1025220101,1,2025,0,0.013046812395336832
1025260104,4,2025,0,0.07732941005076763
0325320401,1,2025,0,0.058642265544246244
0325350412,12,2025,0,0.06356971737150059
0525120212,12,2025,0,0.001125882253089598
0325240113,13,2025,0,0.003012548026695989
0625450806,6,2025,0,0.00047378325510849024
0325360905,5,2025,0,0.0006255686450141155
0225140909,9,2025,0,0.00417262317741565
0625570705,5,2025,0,0.00035023432937698364
0725170803,3,2025,0,0.0029473869717841486
0825121206,6,2025,0,0.0016739996996936444
0925360707,7,2025,0,0.0003745393277260867
1025220907,7,2025,0,0.00022867709857386385
0625210802,2,2025,0,0.00812209638362228
0725251207,7,2025,0,0.0013030349045831267
0425170811,11,2025,0,0.011593686391858328
0525340609,9,2025,0,0.014757042964886053
0425281010,10,2025,0,0.01916531429834867
0625420806,6,2025,0,0.04353767672392207
0625490609,9,2025,0,0.12364333407682122
0525491214,14,2025,0,0.04949439482814251
0725150811,11,2025,0,0.0069674222424575905
0525120204,4,2025,0,0.0023669768146843254
0525150413,13,2025,0,0.015197203007251704
0625230809,9,2025,0,0.01795728758582826
0625320711,11,2025,0,0.013674287601743324
0625350803,3,2025,0,0.04822846959787005
0625460608,8,2025,0,0.05025750825527112
0425420802,2,2025,0,0.0171973902883151
0525120708,8,2025,0,0.0006175627370405585
1025180812,12,2025,0,0.005692027307292222
0425180403,3,2025,0,0.0018338948428234308
0425420807,7,2025,0,0.00019866208308716608
0425230606,6,2025,0,0.0014107601615321167
0425311204,4,2025,0,0.002410107748333642
10251A0409,9,2025,0,0.003196452180368029
0925280413,13,2025,0,0.004344484776962649
1025220109,9,2025,0,0.006615935323157195
0825340409,9,2025,0,0.06679708806756626
0625540405,5,2025,0,0.019384377789702773
0625110708,8,2025,0,0.005028243341190083
0625180809,9,2025,0,0.01729671657560048
0625210404,4,2025,1,0.044907418276421106
0425120902,2,2025,0,0.004433814393536108
0525280901,1,2025,0,0.0012389263575492777
0125131208,8,2025,0,0.0034068846110473037
0125221004,4,2025,0,0.0037368037327560034
0625471214,14,2025,0,0.004214465633606016
0525510802,2,2025,0,0.0010909930143858386
0925510802,2,2025,0,0.002508789031583313
0425210801,1,2025,0,0.0010835918050680672
0425331209,9,2025,0,0.00044103284011330607
0825151201,1,2025,0,0.027072266403056672
0925140808,8,2025,0,0.1476301490357067
0925171209,9,2025,0,0.09479427117229318
0925240707,7,2025,0,0.051961979441159344
0825221207,7,2025,0,0.09917757277037795
0825251202,2,2025,0,0.0765563720152943
08252A1204,4,2025,0,0.2957286378189906
0825311209,9,2025,0,0.0778165188922753
0825371201,1,2025,0,0.03394629347827716
08253A0801,1,2025,0,0.08169406601376983
0825460814,14,2025,0,0.06562053685272888
0925531014,14,2025,0,0.04701341395224017
0925140705,5,2025,0,0.0182554580354358
0725230906,6,2025,0,0.0159632076392399
0925240603,3,2025,1,0.1043124822321685
1025280903,3,2025,0,0.027934292268260445
0725360606,6,2025,0,0.02873073077912118
0725411011,11,2025,0,0.009779478795661838
0525110708,8,2025,1,0.33371127996851346
0525181208,8,2025,0,0.027417547177549642
0525241215,15,2025,0,0.20038980028338843
0525321211,11,2025,1,0.011076462808823712
0525421001,1,2025,0,0.036030270765292076
0625111206,6,2025,0,0.39921981447322635
1025131014,14,2025,1,0.38554735277978186
0325121004,4,2025,0,0.06812935358959103
0325331107,7,2025,0,0.022398314611063348
0625531005,5,2025,0,0.008327397383717157
0725170807,7,2025,0,0.025125627193904897
0725240810,10,2025,0,0.02492710843696204
0925230716,16,2025,0,0.012464716182862134
0525220710,10,2025,0,0.01308328859636892
0625341213,13,2025,0,0.015916639074367245
0625420913,13,2025,0,0.003731456621406967
0825320809,9,2025,0,0.005323683287446554
0525560810,10,2025,0,0.0019117467621097492
1025180809,9,2025,0,0.009646756381278569
0425180913,13,2025,0,0.002274720087387387
0225140708,8,2025,0,0.0028220672307387694
0225170704,4,2025,0,0.008979302924696212
0425340101,1,2025,0,0.0016892744328091966
0525420404,4,2025,0,0.0013850575012030594
0625181012,12,2025,0,0.03439046328745903
10251A1008,8,2025,0,0.3397856842272313
10251B1102,2,2025,0,0.13695805327580535
0625311210,10,2025,0,0.05879184079218869
0325211006,6,2025,0,0.09100089467140968
0425210615,15,2025,1,0.20068542566667785
0625471001,1,2025,0,0.023308364731373266
08253A1003,3,2025,0,0.044292883089148534
0625521005,5,2025,1,0.11976977241614266
0425220911,11,2025,0,0.004992326410196386
0625490612,12,2025,0,0.0008719675983096766
0425441212,12,2025,0,0.003969821328811479
0525530702,2,2025,0,0.0018665762149704685
0625540410,10,2025,0,0.009000664772966032
0725241014,14,2025,0,0.036119991999058215
0525260901,1,2025,1,0.25919094379790286
05252A1210,10,2025,1,0.11085413807590173
0525351101,1,2025,0,0.26893278809971877
1025140306,6,2025,0,0.0013331387690020662
0825170611,11,2025,0,0.0003422165166115713
0725240805,5,2025,0,9.44026894590405e-05
0925180809,9,2025,0,0.07982415692158346
0925230607,7,2025,0,0.047168302895874585
0825290710,10,2025,0,0.025143534432782867
0925310703,3,2025,0,0.028730540715667743
0725540912,12,2025,0,0.002056226055681922
0725171216,16,2025,0,0.0009198684583821292
1025190918,18,2025,0,0.00030251141732750333
0625140607,7,2025,0,0.04157142848565381
0525110713,13,2025,0,0.04111493939096421
0625320814,14,2025,0,0.03868762727739444
0625361211,11,2025,0,0.01102671631920572
1025111213,13,2025,0,0.01903850851819927
0725250807,7,2025,0,0.05674718519739306
0925270810,10,2025,0,0.020226699932264124
0225190902,2,2025,0,0.021360546177003174
02251B0914,14,2025,0,0.006444324553842738
0125151207,7,2025,0,0.010621899631887907
0125210709,9,2025,0,0.02450346082256842
08253A1214,14,2025,0,0.003215719748609568
0825431203,3,2025,0,0.014088251090923725
0625121205,5,2025,0,0.007361495132682733
0625170701,1,2025,0,0.0034131538052216046
0325151206,6,2025,0,0.014621739063826918
0425140703,3,2025,0,0.003979603652543885
0425181214,14,2025,0,0.008898601067443558
0425261007,7,2025,0,0.010347308448284008
0425310803,3,2025,0,0.03273127251922567
0425330809,9,2025,0,0.08619964119566083
0425430809,9,2025,1,0.12165822083045595
0525510907,7,2025,0,0.004740678137401614
0525570808,8,2025,0,0.01100359734986428
0725321007,7,2025,0,0.004775662085650813
0725441209,9,2025,0,0.0034054088813760207
0825310713,13,2025,0,0.0021242357153626185
0325321202,2,2025,0,0.005529724960412706
0525130810,10,2025,0,0.03853693946058428
0325161013,13,2025,0,0.006382699441394794
0325281002,2,2025,0,0.00038217374262377094
0525410912,12,2025,0,7.473625987053541e-05
0625110409,9,2025,0,0.03433698074624662
0625180813,13,2025,0,0.06430447582603724
0725211211,11,2025,0,0.0003641050930549776
0525131207,7,2025,0,0.007460628121104064
0525250707,7,2025,0,0.016724591140672953
0325241209,9,2025,0,0.004467811530880794
0725111207,7,2025,0,0.2448949579428027
1025180615,15,2025,0,0.18392200592511454
0925120814,14,2025,1,0.15111046995537075
0825211204,4,2025,1,0.4544743081067521
0825281004,4,2025,0,0.08107667087518325
0725330701,1,2025,0,0.040975305925621756
0425321007,7,2025,0,0.011240942345913111
0825341005,5,2025,0,0.01665171438896822
0925521005,5,2025,0,0.028416077526435362
0925581205,5,2025,0,0.028812332427737713
0625151207,7,2025,0,0.012211028507005403
0625231213,13,2025,0,0.025784753920849272
0625340804,4,2025,0,0.16557207415374403
0425150810,10,2025,0,0.08297513971914408
0225110702,2,2025,0,0.03527111093115348
0225140808,8,2025,0,0.07104460902537565
0125151203,3,2025,0,0.021189254977335845
0725520802,2,2025,0,0.003043779213628675
0825171108,8,2025,0,0.3040829371677241
0425220716,16,2025,0,0.21628171696169027
0525541116,16,2025,1,0.3262590101432333
0925571107,7,2025,0,0.06289157140854713
0825140704,4,2025,0,0.0005921087703571592
0825150801,1,2025,0,0.0001624835419441921
0625470602,2,2025,0,0.0003246537821596751
0525430704,4,2025,0,0.0004960756726139461
0525460606,6,2025,0,0.00023918633051177445
0725411012,12,2025,0,0.00016873328040269562
08253B1201,1,2025,0,0.00019968595126401855
0825420906,6,2025,0,8.668437546645381e-05
1025111112,12,2025,0,0.20975730654524566
0925221001,1,2025,0,0.3140088710035271
0825291008,8,2025,0,0.3076593991729512
0925351010,10,2025,0,0.1729090546392977
0425260607,7,2025,0,0.20350098960313473
0925411010,10,2025,1,0.2500129449717562
0825381107,7,2025,1,0.1398437277459093
0825441115,15,2025,0,0.007563262824004137
1025110811,11,2025,0,0.002086154982803024
1025170704,4,2025,0,0.005752013246766469
10251C0808,8,2025,0,0.017198879322456465
0925170602,2,2025,0,0.02623536912804428
0325141213,13,2025,0,0.05491779113904116
1025241207,7,2025,0,0.004845954274963011
0725320904,4,2025,0,0.006491783547345665
0725350907,7,2025,0,0.006288855660791151
0725430703,3,2025,0,0.01198099162519179
0925470812,12,2025,0,0.019277377896528454
1025161213,13,2025,0,0.019867526484349977
10251A1215,15,2025,0,0.04027642028327579
0425141216,16,2025,0,0.00969823887852505
0325231213,13,2025,0,0.0020584027951834147
0725180715,15,2025,0,0.0039687699768963984
1025160806,6,2025,0,0.0029900314386933635
10251A0911,11,2025,0,0.0014500347798827354
0125150906,6,2025,0,0.0025886017106051284
0825130707,7,2025,0,0.20667382548920019
0925120702,2,2025,1,0.549121458809749
0925161205,5,2025,0,0.2547795662343084
0725310614,14,2025,0,0.37347489203264783
0725380614,14,2025,0,0.21416315455470283
0825360910,10,2025,1,0.48181418513817165
0825461011,11,2025,0,0.14716368430187354
0325120607,7,2025,0,0.0017982894506275236
0325140905,5,2025,0,0.0019316142869465747
0525330816,16,2025,0,0.0007500476007704579
0425311201,1,2025,0,0.0005424594050795897
0425431212,12,2025,0,0.00029172412277961117
1025161006,6,2025,0,0.01236383578635918
0625321205,5,2025,0,0.18829063160319695
0325120903,3,2025,0,0.0770764189516857
0325220903,3,2025,0,0.05164989270292154
02251C0913,13,2025,0,0.06482806900296872
0125141009,9,2025,0,0.06889061906344389
0325311006,6,2025,0,0.047114752950203294
0625511203,3,2025,0,0.1453883922028207
0625570909,9,2025,0,0.15848538824156105
0825170710,10,2025,0,0.004593358940156169
0925210703,3,2025,0,0.015540813256931678
0825260801,1,2025,0,0.03609990702199571
0425171010,10,2025,0,0.001962888148031945
0925450707,7,2025,0,0.002686733639244611
0925480613,13,2025,0,0.0012808614156996718
1025181009,9,2025,0,0.0090800800300587
0825231215,15,2025,0,0.0013295896883030209
0125210703,3,2025,0,0.0005646747202516471
0725121215,15,2025,0,0.06099701911226945
0525180810,10,2025,0,0.13942142392152004
0925180913,13,2025,0,0.03779834631919106
0925271011,11,2025,0,0.15481295255987676
0525250807,7,2025,1,0.3189481869571172
0525411007,7,2025,0,0.060364550600307855
0725110606,6,2025,0,0.0021665896788780766
1025170705,5,2025,0,0.002853703122316368
0325130712,12,2025,0,0.003517888569883012
0125180711,11,2025,0,0.01564848448774345
0825421211,11,2025,0,0.01082490697044655
0725210710,10,2025,0,0.02431567999704055
0625310710,10,2025,0,0.002773638211266061
0525271214,14,2025,0,0.06910119893551363
05252B0807,7,2025,0,0.013590586453989388
0525340710,10,2025,0,0.0007891584613480586
0525430808,8,2025,0,0.003107793996694484
0725220806,6,2025,0,0.31107911220131057
0925280812,12,2025,0,0.020874373983892077
0825250807,7,2025,1,0.3625300574063738
0925361212,12,2025,0,0.03175419747637183
0925461214,14,2025,0,0.022070403572865722
0825311205,5,2025,0,0.025273042799355536
0925531008,8,2025,0,0.016048225397098107
0725220701,1,2025,1,0.06591178088906167
0925260705,5,2025,0,0.08473956062344261
0525410907,7,2025,0,0.011518549669733263
08253B1203,3,2025,0,0.010491684824880823
0725521001,1,2025,0,0.01906013982822271
0925110807,7,2025,0,0.002976738306676615
0925171215,15,2025,0,0.008532634601994384
0925340805,5,2025,0,0.002004683452327439
1025231002,2,2025,0,0.006085896227651052
0525131202,2,2025,0,0.0007931526688943936
0325160711,11,2025,0,0.002136764081682886
0425271114,14,2025,0,0.0036331412326207906
0425431213,13,2025,0,0.0007593205156189715
0725560604,4,2025,0,0.0004192297400583232
0825120711,11,2025,0,0.004891501227953961
0925130710,10,2025,0,0.006532249988746053
0725230813,13,2025,0,0.010244591079043379
0625350811,11,2025,0,0.0032562460187282862
0825220706,6,2025,0,0.0006421404523390951
0525121005,5,2025,0,0.19838781596750377
0825180909,9,2025,0,0.11806508428107942
0525220901,1,2025,0,0.35874558254981714
05252A1008,8,2025,0,0.04856415817153248
0525411003,3,2025,0,0.021729543145267528
0525531005,5,2025,0,0.0240622378931418
0725511109,9,2025,0,0.04548881677840717
0925410809,9,2025,0,0.020816900201599736
0925470706,6,2025,0,0.004370966466778608
0725530808,8,2025,0,0.010846579458670094
0925570801,1,2025,0,0.0009223297954976594
0425410812,12,2025,0,0.0018984159102774956
0625580715,15,2025,0,0.000518375162434349
0825430807,7,2025,0,0.0008353558613763131
0625221104,4,2025,0,0.17650225074370074
0925241114,14,2025,0,0.03224741865042875
0525321108,8,2025,0,0.049004156745436414
0725380708,8,2025,0,0.27657316524685993
05254B1110,10,2025,0,0.01654769755353805
0325351108,8,2025,0,0.1711586198230214
1025180804,4,2025,0,0.002693346493268671
10251C1214,14,2025,0,0.0020832924228224928
0625260814,14,2025,0,6.797947698605622e-05
0825131211,11,2025,0,0.019031619179831753
0925130801,1,2025,0,0.019384138857270968
0425180707,7,2025,0,0.05848931184543117
1025280607,7,2025,0,0.03149431250817302
0925441211,11,2025,0,0.036413181879859764
0325310415,15,2025,0,0.08714743453943864
0825281109,9,2025,0,0.06225516260754519
0925331103,3,2025,0,0.007722033543797262
0325241111,11,2025,0,0.11258518885884235
0725340712,12,2025,0,0.14539676782771993
0525491112,12,2025,0,0.2687597293725118
0725561103,3,2025,0,0.0802791312593954
0925581111,11,2025,0,0.09043782468851345
0625150802,2,2025,0,0.03553417959955918
0625190611,11,2025,1,0.16465891994267845
0625241204,4,2025,0,0.03431300882940904
0625331015,15,2025,0,0.201534320618185
0525330909,9,2025,0,0.049254301011268604
0325211001,1,2025,0,0.1805137141540691
0425210612,12,2025,0,0.3314176286265297
0625450901,1,2025,0,0.02239803028366112
0525431005,5,2025,0,0.022212952577126473
0925140707,7,2025,1,0.20923418242185612
0925220904,4,2025,0,0.17819223295005895
0825251002,2,2025,0,0.41402022078472994
08252B0703,3,2025,0,0.4074686845216495
0825310801,1,2025,0,0.09302374622695438
08253A0904,4,2025,0,0.05081940202967251
0825430805,5,2025,0,0.3112066126829581
0725150910,10,2025,0,0.2959683252389396
0725180808,8,2025,1,0.3092321725237639
0725211114,14,2025,1,0.14066520119236367
0925231016,16,2025,0,0.005289351963403274
0725320715,15,2025,0,0.009324930841578804
0525491106,6,2025,0,0.12208466501315997
0725110805,5,2025,0,0.01647657701202359
0825141203,3,2025,0,0.0024560849153935312
0825231205,5,2025,0,0.0030173696659590997
0925470901,1,2025,0,0.003168268239032142
0925480811,11,2025,0,0.0015743522153219857
0825340901,1,2025,0,0.003138047640778312
0725551010,10,2025,0,0.005988974861633615
0825220810,10,2025,0,0.0006691825500749005
0125211203,3,2025,0,0.02600509009384915
0125241204,4,2025,0,0.09306080690992771
0825370609,9,2025,1,0.007829291908457969
0825420602,2,2025,0,0.0006014141836981589
0825160711,11,2025,1,0.3695738651412764
0525211207,7,2025,0,0.024664764676993894
0725360803,3,2025,0,0.04261361880385786
0825371210,10,2025,0,0.022765582037071963
05254B1204,4,2025,0,0.03386361785427027
0525150812,12,2025,1,0.3215481044232277
0625231012,12,2025,0,0.026535712722183472
0525261210,10,2025,0,0.11839853357653586
05252C0915,15,2025,1,0.07031502395213635
0525411106,6,2025,0,0.017372500186191516
0325341115,15,2025,0,0.012196681060733051
0725131004,4,2025,0,0.018072114751251454
0225111014,14,2025,0,0.07402194602524187
02251B1014,14,2025,0,0.0794108884259031
0125151005,5,2025,0,0.11137120677237133
0125261006,6,2025,0,0.051724679154022
0325361016,16,2025,0,0.06499426148863233
1025180705,5,2025,0,0.0028769791086025362
1025150904,4,2025,0,0.06575114681327002
02251A0706,6,2025,0,0.05715021220142623
0125140807,7,2025,0,0.02736961279009356
0625120410,10,2025,0,0.01032995963289521
1025140304,4,2025,0,0.20786399563583796
1025180304,4,2025,0,0.20840852002177845
0325120803,3,2025,0,0.2532092845185329
0425120712,12,2025,0,0.15157500667043355
0625510702,2,2025,0,0.013610718518429878
0825171009,9,2025,0,0.30010534871363787
0725211112,12,2025,0,0.09511270651566583
08252A1013,13,2025,1,0.39400419495850575
0925351105,5,2025,0,0.011356679128268715
0925411108,8,2025,0,0.005496760276683142
0625160607,7,2025,0,0.0030155847488181602
0725221202,2,2025,0,0.0014317977890259217
0325141204,4,2025,0,0.0011429455396802697
0425180412,12,2025,0,0.0015555567682673484
1025211203,3,2025,0,0.002792498133751489
0325280902,2,2025,0,0.010775106999852128
0725210714,14,2025,0,0.006203324716203508
0325150814,14,2025,0,0.006271463925025572
0225111201,1,2025,0,0.007048885923975713
0225151205,5,2025,0,0.007842321379002114
0225190701,1,2025,0,0.03257908633606728
0125120711,11,2025,0,0.014023658343122549
0125220805,5,2025,0,0.04903841896228961
0425410407,7,2025,1,0.01867561116918428
0325331013,13,2025,0,0.003254342598310808
0625511005,5,2025,0,0.012502702763774177
1025131111,11,2025,0,0.0006078081622995831
0325121014,14,2025,0,0.0008120474533130237
0925360816,16,2025,0,0.0011839182658814266
0925411208,8,2025,0,0.00781005405855115
0925490713,13,2025,0,0.006199049384954459
0725520610,10,2025,0,0.00023163848481948796
0925530814,14,2025,0,0.00416751745254896
0525141001,1,2025,0,0.42594579296849255
0625281014,14,2025,1,0.0897686930822551
0325141101,1,2025,1,0.1908957493677869
0525281109,9,2025,0,0.022686402039710937
0525441101,1,2025,0,0.17825693345331067
0725160905,5,2025,0,0.0035786910657774613
0425141013,13,2025,0,0.016558558958300905
0325250909,9,2025,0,0.002382113117969636
0125181209,9,2025,0,0.0023539134805153146
0125231108,8,2025,0,0.0018627056131053433
08253A0807,7,2025,0,0.019223900012822932
0825460809,9,2025,0,0.0068127174098174485
1025130803,3,2025,0,0.022234684245653464
0825160809,9,2025,0,0.025699212578218278
0825250707,7,2025,0,0.13393882287516573
08252C0701,1,2025,0,0.022462790150787736
0925340702,2,2025,0,0.040320046266126196
0725380804,4,2025,0,0.1968715821581454
0725550802,2,2025,0,0.1970133145662815
0625110811,11,2025,1,0.08811512834517288
0625221006,6,2025,0,0.0496798545349536
0625321005,5,2025,0,0.05401115614252531
0225141113,13,2025,0,0.06378942559755435
0225171112,12,2025,0,0.03706454077866165
0625520901,1,2025,0,0.03424468570183227
1025130316,16,2025,0,0.007610936470386952
10251A0811,11,2025,0,0.0016735568067136513
0925110606,6,2025,0,0.0006776574368210432
0925220803,3,2025,0,0.0011776684463523862
0925260607,7,2025,0,0.0006158738875651988
0625191204,4,2025,1,0.21915466247295787
0625330804,4,2025,0,0.022459288555115316
0425220610,10,2025,0,0.05590318121044005
0625440904,4,2025,0,0.21827541059943778
0825380803,3,2025,0,0.13339822240995594
0625561206,6,2025,0,0.02022619524860199
0525460715,15,2025,0,0.003209071963239543
0325321205,5,2025,0,0.011975685995556984
0325351201,1,2025,0,0.011104845512720056
0925141004,4,2025,0,0.05305206823612679
0825241007,7,2025,0,0.3703439030597446
1025271107,7,2025,0,0.056943720760000954
0825461216,16,2025,1,0.03373333998555853
1025130912,12,2025,0,0.0008450530404099804
0825160907,7,2025,0,0.0020727227931240317
0625380904,4,2025,0,0.004315296086923134
0825251204,4,2025,0,0.015287891270023706
0825271204,4,2025,0,0.012114068939906743
0725110911,11,2025,0,0.16088829176499964
0625361002,2,2025,0,0.09788962766414368
0825220908,8,2025,0,0.4542595808614838
1025261005,5,2025,0,0.27105686435365506
0425240603,3,2025,0,0.6003584522539817
0925420804,4,2025,0,0.7086268337439277
1025141215,15,2025,0,0.002811385717888826
10251A1209,9,2025,0,0.009079854403983123
0725241205,5,2025,0,0.0081159683016391
0925220703,3,2025,0,0.007313092697969171
0525260611,11,2025,0,0.0009228967199059815
10251B0804,4,2025,0,0.0038991075288801785
0825280809,9,2025,0,0.011403495404281833
0925330903,3,2025,0,0.0005881024260438077
1025140301,1,2025,0,0.03133123255535183
0925170704,4,2025,0,0.017425734709661272
0925250811,11,2025,0,0.01765770225747977
0225110812,12,2025,0,0.10912633325863635
0225191205,5,2025,0,0.048671743649535054
0325310805,5,2025,0,0.034270761345530455
0325360702,2,2025,0,0.04145657063320337
0725560210,10,2025,0,0.11807529304340836
0825170714,14,2025,0,0.003461161247968602
0725210708,8,2025,0,0.04650488649343437
0925311214,14,2025,0,0.0011727168314266347
0625140804,4,2025,0,3.468059731210564e-05
0625151211,11,2025,0,0.046947640181408984
0625191202,2,2025,0,0.07805073324854844
0525180610,10,2025,0,0.04920099107633568
0325110905,5,2025,0,0.1620768726660824
0325220803,3,2025,0,0.11952209588490402
02251B0908,8,2025,0,0.039238427788892166
0425410714,14,2025,1,0.057062607940733125
0525540804,4,2025,0,0.01631744468561348
0625540908,8,2025,0,0.015634703601160527
0825210909,9,2025,0,0.0035928449271076883
0725211205,5,2025,0,0.076884562016018
0925220711,11,2025,0,0.03926844779166924
0825210902,2,2025,0,0.09393446099755308
08253A1208,8,2025,0,0.03214360164207098
0825431205,5,2025,0,0.03604114388769513
0725511210,10,2025,0,0.06391922982442823
0625151216,16,2025,0,0.058437631439104964
0725211208,8,2025,0,0.09309520110534188
0625350701,1,2025,0,0.03541627307033274
0425420304,4,2025,0,0.02529683080852077
05254B0615,15,2025,0,0.014302057254337463
0625110816,16,2025,0,0.2936636929156317
1025141017,17,2025,1,0.10479979032051445
1025171112,12,2025,0,0.017167092998063467
0625221005,5,2025,0,0.05082429730917453
0625421003,3,2025,0,0.08446865355308296
0625431101,1,2025,0,0.078194669752335
0325311106,6,2025,0,0.10196384430769327
0625520905,5,2025,0,0.01538720455249139
0725120808,8,2025,0,0.005647881292301565
0725170811,11,2025,0,0.019052103294675278
