race_id,umaban,year,is_top3,p_v19_no_sib
0325130703,3,2025,1,0.14721671226560243
0425141010,10,2025,1,0.04535080442854919
0425210610,10,2025,0,0.05187426243428723
0125221013,13,2025,0,0.08162101514465396
0325321003,3,2025,0,0.011599036043461762
0725231013,13,2025,0,0.054153094588550464
0725370609,9,2025,0,0.046533162484031027
0625431009,9,2025,0,0.13003265057126331
0625141209,9,2025,1,0.8321318384568043
0625211009,9,2025,1,0.6642308759132391
0825321013,13,2025,0,0.12313079852519193
0525551107,7,2025,0,0.03630043518629202
0625541115,15,2025,0,0.009650969521114593
1025120312,12,2025,0,0.12410811745022271
1025150311,11,2025,0,0.09363916232408667
10251C0706,6,2025,0,0.023987662342522968
0425111208,8,2025,0,0.1204730070385455
0325260706,6,2025,0,0.1977168118301414
0425321201,1,2025,0,0.007000920308321407
10251C0710,10,2025,0,0.05360053591662613
0925170711,11,2025,0,0.038631682699577036
0825280603,3,2025,0,0.04169157869070315
08252A0918,18,2025,0,0.055221004569908014
1025230807,7,2025,0,0.06424839644212987
0925430903,3,2025,0,0.022898026200505035
0825341211,11,2025,0,0.013612469260518607
0625121005,5,2025,1,0.20027450788803974
0625170806,6,2025,0,0.6996633602352147
0725190909,9,2025,1,0.7388778506427394
0525240807,7,2025,1,0.6916926723621973
0525340905,5,2025,0,0.16817060948986087
0225151002,2,2025,1,0.39917889517613625
02251A0907,7,2025,0,0.38648763130900404
0125261012,12,2025,1,0.33065299307570084
0825320902,2,2025,0,0.2119072031505035
0425431106,6,2025,0,0.1369018352800955
0725180801,1,2025,0,0.04746967559098719
0925161209,9,2025,0,0.22170267244862873
0825360908,8,2025,0,0.0024425057713367794
0725160805,5,2025,0,0.170867107059312
0725250809,9,2025,0,0.06321722413970574
0625350713,13,2025,0,0.0625154097328825
0425121204,4,2025,0,0.1635944924639928
0525290701,1,2025,0,0.08322096627224801
0425420712,12,2025,0,0.09036561965506933
0525511205,5,2025,0,0.035258594484035254
0525561208,8,2025,0,0.0528526849948001
0725541211,11,2025,0,0.03459829286168222
1025131212,12,2025,0,0.12682804366687497
10251B1216,16,2025,1,0.17104630365061607
0725241203,3,2025,0,0.2361179310333147
0325120602,2,2025,1,0.33582311771502155
0325150704,4,2025,0,0.6160891834580995
0425141207,7,2025,0,0.21066432813718555
0425180814,14,2025,0,0.1856985798837039
1025261203,3,2025,0,0.2530333653234483
0725321203,3,2025,1,0.46058715026195474
0725370603,3,2025,0,0.19171398948220678
0825390801,1,2025,0,0.06770312101608568
0825471205,5,2025,0,0.03407724236022944
0925150804,4,2025,0,0.4906287835909151
0925350102,2,2025,1,0.3026046279418965
0925460409,9,2025,0,0.4376354025947537
0825410804,4,2025,0,0.17945028577318814
0625191207,7,2025,0,0.006620140145534029
0325231207,7,2025,0,0.006537359426315553
0425321210,10,2025,0,0.005201483813944163
0625460301,1,2025,0,0.0011615044467349984
0925120809,9,2025,0,0.014920665661648735
0925220707,7,2025,0,0.029618412157609235
0825210905,5,2025,0,0.010248667722559092
0725261106,6,2025,0,0.46615124962453847
0625491115,15,2025,0,0.4478691058983475
0825481201,1,2025,1,0.6145026704391061
0925571115,15,2025,1,0.4425022560200659
0325140714,14,2025,0,0.0020035977856450245
0625131013,13,2025,0,0.08787366865291904
0525281007,7,2025,1,0.6864544802924502
0125171103,3,2025,0,0.0010257448100075702
0525421013,13,2025,1,0.31732134185901856
05254A1102,2,2025,0,0.008020489437726307
0725111003,3,2025,1,0.3580301815992242
0825130907,7,2025,0,0.469039750151648
0625211015,15,2025,0,0.17416448506271495
0325121016,16,2025,0,0.03157055185551111
08252A1004,4,2025,0,0.07704611027628884
1025251103,3,2025,1,0.39778229501563456
0425280709,9,2025,1,0.1696910695654984
0825411114,14,2025,0,0.06861758515900429
0625541013,13,2025,0,0.017838577892222783
0925581110,10,2025,0,0.003816130853310419
1025141115,15,2025,0,0.0015439438093360256
0925220403,3,2025,1,0.2597042704534569
0925450102,2,2025,1,0.8046195532975504
0525450406,6,2025,1,0.7296144172031273
0625520403,3,2025,1,0.7604473630419643
0825111110,10,2025,0,0.05459762491749611
0825161013,13,2025,0,0.04439012207297788
0625341016,16,2025,1,0.15018282172995764
0425111106,6,2025,0,0.07188780711953643
0725441004,4,2025,0,0.09204529513894691
0925451110,10,2025,0,0.11834038302819387
0825361102,2,2025,0,0.08765778012680374
0925571005,5,2025,0,0.025636218635793236
1025150804,4,2025,0,0.041173114634655256
1025171204,4,2025,0,0.0039241641956215476
0725220706,6,2025,0,0.11002113890513174
0525290702,2,2025,1,0.22199640958883782
0525311012,12,2025,1,0.10107800933296256
0425210707,7,2025,0,0.19903037138542548
0425320903,3,2025,0,0.12881645781198403
0525411008,8,2025,0,0.21416096344614513
0725231005,5,2025,1,0.42635448770827306
0525220814,14,2025,0,0.6890854012878757
1025231210,10,2025,1,0.6202946352318733
0325311103,3,2025,0,0.11260955521636132
0725181113,13,2025,0,0.015726558906609376
0625341006,6,2025,0,0.05066775901790093
08252A1011,11,2025,0,0.06356010508825424
0625431102,2,2025,0,0.08167165555249935
0525540910,10,2025,0,0.113400421187116
0625581014,14,2025,0,0.039394751317585845
0725121101,1,2025,1,0.5808182085623945
0925181106,6,2025,0,0.287800090244263
0125261106,6,2025,1,0.6775472049593434
0625351013,13,2025,0,0.011644724186672234
0725171015,15,2025,0,0.01679762072646595
0825161205,5,2025,0,0.008662023010706775
1025141008,8,2025,0,0.581656409478261
0425121013,13,2025,1,0.6543921132264521
0425260805,5,2025,0,0.18151365270381686
0425341207,7,2025,1,0.5056247176239174
0425441117,17,2025,1,0.5157051952803587
0625120916,16,2025,1,0.19143650663347317
0625271014,14,2025,1,0.19717573985477585
0525230912,12,2025,0,0.2532559974953238
0525481013,13,2025,0,0.1578809793161559
0625561007,7,2025,0,0.029686261035155277
1025121206,6,2025,1,0.2233792240917434
1025171212,12,2025,0,0.3202170902953702
0425170813,13,2025,1,0.4360526941739014
1025271201,1,2025,0,0.23477776625907124
0325320311,11,2025,0,0.15510581311766863
0725111209,9,2025,0,0.2672121257785346
1025140906,6,2025,0,0.18617576446248302
0925120813,13,2025,0,0.4158196463100203
0725250612,12,2025,0,0.41467240766845787
0425120807,7,2025,1,0.8166894738287286
1025130315,15,2025,0,0.4666326690718764
1025190815,15,2025,0,0.007031659608171878
0725250704,4,2025,0,0.011236882959289604
0825370606,6,2025,0,0.11819930061721105
0825430715,15,2025,0,0.03367731240695988
0725520305,5,2025,0,0.1027886241045459
0625140606,6,2025,0,0.08688497599236111
1025180303,3,2025,1,0.326471776561633
1025190307,7,2025,1,0.37229672504132183
0325161209,9,2025,1,0.6743406745430557
0425151204,4,2025,0,0.48684069415769154
0325260804,4,2025,1,0.4907740456210475
0425211005,5,2025,0,0.27347476910226165
0325310801,1,2025,1,0.1908371175919484
0325350214,14,2025,0,0.3667902675986339
0325131102,2,2025,0,0.04206635388787628
0625110905,5,2025,0,0.023122079462130667
0425170406,6,2025,0,0.06973887531554168
0625480103,3,2025,0,0.22796255724536854
0525490404,4,2025,0,0.23523264059128968
0725191014,14,2025,0,0.0033874393619679156
0625260707,7,2025,0,0.09451374901307186
0325150713,13,2025,0,0.12371145332563295
0525260608,8,2025,0,0.13501367830984848
0725520803,3,2025,0,0.0257838902775871
0725560705,5,2025,0,0.06215158960848431
1025171001,1,2025,0,0.13738193911908778
10251C1004,4,2025,0,0.05142845567621703
0625380902,2,2025,0,0.04875136811609301
0225111010,10,2025,1,0.07528333337525411
02251B1008,8,2025,0,0.13314290868163856
0125131008,8,2025,0,0.1378746618614227
0125221201,1,2025,1,0.20923923604100456
0425421104,4,2025,0,0.04501550407331654
0625531113,13,2025,0,0.03901534066027284
0925581001,1,2025,0,0.06490873779894027
0325161105,5,2025,0,0.03398093657764646
0425141103,3,2025,0,0.08909694855906317
0425321009,9,2025,0,0.0982500233163539
0625411112,12,2025,0,0.024864618245375506
0325351114,14,2025,0,0.02529923019655738
0625551112,12,2025,0,0.005185581730436151
0525270807,7,2025,0,0.17023415344809173
05252B0801,1,2025,1,0.06743992183044618
0525351216,16,2025,0,0.09815780052893176
0525440706,6,2025,0,0.07418841523644186
0525460609,9,2025,0,0.10130649236660089
05254B0705,5,2025,0,0.033915113484593265
0525540604,4,2025,1,0.0742449290318661
0525570609,9,2025,0,0.05422421189838774
0625160608,8,2025,0,0.001342881186315267
1025161215,15,2025,0,0.013625230638690145
0525131009,9,2025,0,0.015829991978137437
0625211212,12,2025,0,0.025521209047495236
0325240905,5,2025,0,0.002810695988257634
0125141001,1,2025,0,0.14222569217732228
0125171004,4,2025,0,0.1260131872265193
0525520813,13,2025,0,0.017195288368142218
0625570915,15,2025,1,0.07023228969104446
0925150703,3,2025,1,0.17252379922159164
0725260901,1,2025,0,0.18255561372594498
0125160805,5,2025,0,0.43643464590112835
0125241205,5,2025,0,0.4076097556095937
0825370603,3,2025,0,0.1811746740331853
0925510711,11,2025,0,0.22479560198546208
0625170813,13,2025,0,0.1965665113825468
0525160801,1,2025,1,0.6545600553826679
0625251009,9,2025,1,0.344774966092086
0525251101,1,2025,0,0.03342879832384015
0425220709,9,2025,0,0.05091180980504121
0625461105,5,2025,0,0.0896914929658606
0925531103,3,2025,0,0.08425374912479307
0725171207,7,2025,0,0.35194613925909934
1025140705,5,2025,1,0.1593566578813352
10251A0711,11,2025,1,0.48163570225865204
0825280803,3,2025,0,0.41636367846659234
0225110910,10,2025,0,0.2619145229104051
0225150712,12,2025,1,0.13659780036075753
02251A0707,7,2025,0,0.3397595274166521
0325341205,5,2025,1,0.2507617087360783
0725510807,7,2025,0,0.3175428691633713
0725550805,5,2025,0,0.3811123294249495
0725331011,11,2025,0,0.001302742081198605
0325330205,5,2025,1,0.031526788344292664
0625151109,9,2025,0,0.07208535696960794
0825151107,7,2025,0,0.04112316056580503
0925141111,11,2025,0,0.08051584221341278
0525361110,10,2025,0,0.10255149956033668
0525451110,10,2025,0,0.1080500042649914
0825431005,5,2025,0,0.08461582559068684
0725531102,2,2025,0,0.020923128876422593
0625170812,12,2025,0,0.03371556718833038
0225111013,13,2025,0,0.02128131591777492
0225131106,6,2025,0,0.046545629924217485
0425311013,13,2025,0,0.04139996963902507
0625431004,4,2025,0,0.0357385882804583
0825321216,16,2025,0,0.03920632485172738
0625570904,4,2025,0,0.00420837097529057
0725131011,11,2025,0,0.012364033531374509
0725181002,2,2025,0,0.03844161554888413
0925340803,3,2025,0,0.01592402326838324
1025221006,6,2025,0,0.04982695333560309
1025251011,11,2025,0,0.04062218376224876
0725310802,2,2025,0,0.03415068196871854
0725421014,14,2025,0,0.004800407176740683
0825360906,6,2025,0,0.0341019789157255
05254B1207,7,2025,0,0.028881239075419857
0825460805,5,2025,0,0.005584182227760032
0725111004,4,2025,0,0.6607056234373551
0925131009,9,2025,0,0.4636990131012269
0525281216,16,2025,0,0.13068703905715479
0425270711,11,2025,0,0.18558352697860414
0825371006,6,2025,0,0.0883830919619722
0825461016,16,2025,0,0.02451672681905053
05252B1210,10,2025,0,0.06003711539464256
0125231005,5,2025,0,0.001924507630404718
0525161203,3,2025,0,0.12703452425565392
0625221204,4,2025,1,0.10330636079199579
0625261203,3,2025,0,0.2195820932856267
0625341202,2,2025,1,0.255313760873026
0625371202,2,2025,0,0.13688630093400164
0425220801,1,2025,0,0.045169022278000424
0625420911,11,2025,0,0.058264187450901776
0625461207,7,2025,0,0.14103054225884054
0525441207,7,2025,0,0.08500783052861796
0525481207,7,2025,0,0.048273765113511405
0525540706,6,2025,0,0.0329195052832755
0725511010,10,2025,0,0.04071061545242477
0725551008,8,2025,1,0.07688036805783713
0725240601,1,2025,0,0.0008741055405383112
0425110707,7,2025,0,0.01750371621964515
0225111212,12,2025,0,0.0011004804280340616
0725111008,8,2025,0,0.38313086915200073
0625211003,3,2025,0,0.011843608395424816
1025140914,14,2025,1,0.07005534276212297
1025191012,12,2025,0,0.22437864463959728
0925360908,8,2025,1,0.13630511586927765
0325271104,4,2025,0,0.3004327350236715
0525471203,3,2025,0,0.013775583859020935
08253B1008,8,2025,0,0.0240973859796587
0925540903,3,2025,0,0.021142057197151756
0725120906,6,2025,0,0.03526132927154861
0825171214,14,2025,1,0.454831626871655
0325251007,7,2025,0,0.07500077512255915
0825351215,15,2025,0,0.031147442673137838
0825410706,6,2025,0,0.00606793432689073
0725121014,14,2025,0,0.17678997578305686
0525141009,9,2025,0,0.26528765012697536
0425161102,2,2025,0,0.3677476661543059
0925311113,13,2025,0,0.08497996468235021
0425260605,5,2025,0,0.5930088143153472
0425331114,14,2025,1,0.36106197077424307
0425421106,6,2025,0,0.5268198668195946
0525121010,10,2025,1,0.3601835982212016
0525160911,11,2025,0,0.11706078428313961
05252A1006,6,2025,0,0.1563349850312688
0625340401,1,2025,0,0.01061687966591739
0425160402,2,2025,1,0.06302135728534539
0725320107,7,2025,0,0.15442079525757393
0625570811,11,2025,0,0.0015851484499287479
0925341213,13,2025,0,0.02569958510890907
1025251108,8,2025,0,0.22715602226271708
0825421007,7,2025,0,0.04659177639947147
0925511012,12,2025,0,0.1335270780842569
1025151106,6,2025,0,0.10275684031898395
1025191108,8,2025,0,0.08184801580359645
0925261203,3,2025,0,0.03532767722018051
0925491011,11,2025,0,0.03680804015835168
0825361112,12,2025,0,0.008797122734945205
0625161115,15,2025,0,0.11061810682698135
0625211115,15,2025,0,0.031062226689748104
0625361103,3,2025,0,0.10674580889329614
0125161101,1,2025,1,0.06288154902521087
0625441104,4,2025,0,0.04335485464846804
1025190308,8,2025,0,0.0014348718221034995
0625231111,11,2025,1,0.4277673749979195
0525281112,12,2025,1,0.13672611230945586
0425341112,12,2025,1,0.4326064558115451
05254B1111,11,2025,0,0.19404544248338934
0725110802,2,2025,0,0.019831703341831892
1025180901,1,2025,0,0.03971697421587183
0925111201,1,2025,0,0.013837067493418441
0325120907,7,2025,0,0.07994806888231729
0825231004,4,2025,1,0.03743006655977355
1025150409,9,2025,0,0.0707879348815001
08252B0706,6,2025,0,0.006645393240710782
0325240112,12,2025,0,0.07089299297664509
0625440105,5,2025,1,0.22809338147260025
0625480111,11,2025,1,0.6438269786674391
0625560402,2,2025,0,0.3649521402128092
1025141106,6,2025,0,0.12170381739932491
0925231005,5,2025,0,0.24512256588111958
0725241212,12,2025,0,0.002054968735344153
0625170707,7,2025,0,0.07086979054320135
0525160607,7,2025,0,0.013769578308108219
0625280708,8,2025,0,0.018555156571456562
0325240807,7,2025,0,0.06419585617172809
0325340404,4,2025,1,0.22090056171276598
0925530405,5,2025,1,0.3427349596933202
0725131112,12,2025,1,0.7267098675709387
0525161005,5,2025,1,0.9017091279510124
05252B1102,2,2025,1,0.5550780929591763
0525551104,4,2025,1,0.792722215184761
0825120910,10,2025,0,0.18165966120097518
0925140807,7,2025,1,0.38809398409521834
0925260812,12,2025,1,0.3630878658213415
0825271013,13,2025,0,0.17435996429624145
1025211113,13,2025,0,0.11446546923648304
0925451109,9,2025,0,0.2938608601426961
0925491007,7,2025,0,0.20157575022729762
0925571004,4,2025,0,0.04468949442578171
0825141207,7,2025,0,0.6045206639809033
0925251213,13,2025,0,0.5871339341059045
0825281211,11,2025,1,0.49476117427100036
0925331001,1,2025,1,0.45119629364033503
0925540809,9,2025,0,0.7100305681617884
0525211005,5,2025,0,0.10755530701948626
0525311108,8,2025,0,0.1575451620090557
05254B1008,8,2025,0,0.08397317838865992
0725191011,11,2025,1,0.4916156477101118
0925241013,13,2025,0,0.3372177783409643
0925281101,1,2025,1,0.6369885521686129
08252C1202,2,2025,0,0.37637662289792345
0725421107,7,2025,0,0.636757577391191
0625421010,10,2025,0,0.37810730877244725
0525411013,13,2025,1,0.22340779230220797
0525531003,3,2025,1,0.21052327293146603
0725511102,2,2025,1,0.5445769485662443
0725141103,3,2025,0,0.04447983727208894
0925161107,7,2025,0,0.007013294242095353
0925130802,2,2025,0,0.04263314829136487
0325141201,1,2025,0,0.041576329713640045
0825230810,10,2025,0,0.006204119273063764
0725220804,4,2025,0,0.025169653904433015
0725260902,2,2025,0,0.04363778497690698
0925250807,7,2025,0,0.06443327327413156
0225120807,7,2025,0,0.12745230775211602
0125231207,7,2025,0,0.0640713090273651
0125261206,6,2025,0,0.051583766599754534
0525510705,5,2025,0,0.10546113375409151
0925580715,15,2025,0,0.08667373017166886
0625191014,14,2025,0,0.13644366989381124
0725211102,2,2025,0,0.01349140258131428
0625181003,3,2025,1,0.5800641862931063
0725171107,7,2025,0,0.013341849910765941
0425280708,8,2025,0,0.06831694431187459
0825350905,5,2025,0,0.019629019206601463
0925580504,4,2025,0,0.16629107011377708
0325120901,1,2025,1,0.09128801682914944
0825241008,8,2025,0,0.1472558628621881
1025221101,1,2025,0,0.28794054320366785
1025271101,1,2025,1,0.1293820852220806
0325321116,16,2025,0,0.0779220914275364
0725160909,9,2025,0,0.07165307954631878
1025121013,13,2025,0,0.00024306061667533728
0325111016,16,2025,0,0.012030770769622317
1025260914,14,2025,1,0.13531905696691165
0625491216,16,2025,0,0.23596391454808732
0325331116,16,2025,0,0.03994444633590412
0525361008,8,2025,0,0.11653063394803811
0425320906,6,2025,0,0.26898847428874473
08253A1005,5,2025,1,0.6572844997238412
0425261205,5,2025,0,0.009754058592441151
0625490712,12,2025,0,0.005418540545497773
1025151016,16,2025,0,0.7438208074646453
0925130901,1,2025,1,0.5480534883131137
0825291003,3,2025,0,0.5351490830257719
0925311105,5,2025,0,0.25136339623403847
1025281101,1,2025,1,0.218566645317154
0925431103,3,2025,0,0.2521997125623731
0325351104,4,2025,0,0.20272149294041505
0925161114,14,2025,1,0.22036157145680696
0625361109,9,2025,0,0.19681847612218228
0225151112,12,2025,1,0.32681025943517295
0325251108,8,2025,0,0.5962652099022612
0925421112,12,2025,0,0.06575545616557207
0625521113,13,2025,0,0.1930315316262448
0725161106,6,2025,0,0.14976308056123946
0825171003,3,2025,0,0.3554685986397198
0725340607,7,2025,0,0.07097167982437927
0725411106,6,2025,0,0.09983432919725602
0925161004,4,2025,0,0.24638776307502816
0525261215,15,2025,0,0.08813562004144183
1025211103,3,2025,0,0.07357250968310981
0925451111,11,2025,0,0.00795782201648094
0525481012,12,2025,0,0.10323384774754041
0925560912,12,2025,0,0.00503316748039694
0625381010,10,2025,1,0.5211180828942271
0925321116,16,2025,0,0.5280987101229845
0825321001,1,2025,0,0.16552356570131235
0725131116,16,2025,0,0.09403476856666672
0925151103,3,2025,1,0.1474296012130937
0925231015,15,2025,0,0.056960776782037384
0825281106,6,2025,0,0.14804891263865058
0725320701,1,2025,0,0.013658251788151094
0525491101,1,2025,0,0.18361443152609966
0825481102,2,2025,0,0.007867474806212882
10251A0809,9,2025,1,0.27277073240178434
0825121104,4,2025,0,0.17342473049948867
0625211105,5,2025,0,0.06077429824780567
0325161109,9,2025,0,0.18570964420584904
0425181107,7,2025,0,0.2853973223466056
1025241112,12,2025,0,0.051538308268835424
0125161103,3,2025,0,0.14018316866313957
0425441103,3,2025,0,0.013484297041169522
0825150711,11,2025,0,0.18220338093072044
0425161213,13,2025,0,0.7113205910781946
0725351007,7,2025,0,0.20473614992186132
0725421201,1,2025,0,0.008538558961318395
0725540901,1,2025,0,0.050938873551200824
0725161212,12,2025,0,0.1117823678592369
0725161112,12,2025,0,0.12945452426469659
0625231006,6,2025,0,0.040823843407787594
0925261208,8,2025,0,0.2402773543150548
0525331016,16,2025,1,0.5359331464699469
0525421015,15,2025,0,0.42850983013508315
05254B1002,2,2025,0,0.29870668157406527
0525571003,3,2025,1,0.23093352824561314
0925560904,4,2025,0,0.10218780525278535
1025120918,18,2025,0,0.003650599088775401
0625151204,4,2025,0,0.019793720802614923
0525141215,15,2025,0,0.017563132175520683
0625350712,12,2025,0,0.10107913825110515
0425120805,5,2025,0,0.2272600639996401
0425180908,8,2025,0,0.045329776852137675
0425310707,7,2025,0,0.0791886218604001
0625410905,5,2025,0,0.07991593990054299
0325350909,9,2025,0,0.0038304096416000217
0725110808,8,2025,0,0.44141619035926266
0625190809,9,2025,1,0.46471393677207934
0625271204,4,2025,0,0.6510759741813263
0325111008,8,2025,0,0.28925530462937293
08252C0808,8,2025,0,0.4785643699152228
0725310612,12,2025,1,0.2496802836627484
0725380613,13,2025,0,0.2614977652063173
0525441216,16,2025,0,0.11252118711875089
0825450814,14,2025,0,0.12174249317625635
0625171009,9,2025,0,0.1814663050866507
0825181112,12,2025,0,0.08545084940811241
0625381002,2,2025,0,0.09164133396797748
0825321007,7,2025,0,0.05481288250367092
0925521102,2,2025,0,0.0481126248770114
0925581102,2,2025,0,0.019034890992647244
0625120904,4,2025,0,0.23073516169334687
0525110810,10,2025,1,0.7964514856968127
0525180709,9,2025,0,0.5397964647334286
0625250903,3,2025,0,0.010020173482356726
0325250802,2,2025,0,0.010901352604202675
0625170905,5,2025,1,0.14933102292432496
0625351004,4,2025,0,0.05262399935933143
0425320917,17,2025,0,0.08272232755029647
0825411012,12,2025,1,0.05238019832435289
0325121008,8,2025,0,0.226329962779992
0525311114,14,2025,0,0.0010988417942520683
0625491204,4,2025,0,0.11192409699619726
0525540908,8,2025,0,0.01299495887758107
0825130901,1,2025,0,0.002003905136017508
0325161207,7,2025,1,0.11650012140049626
10251B0312,12,2025,0,0.08782015609085889
0925130811,11,2025,0,0.009499371653407347
0325161210,10,2025,0,0.06440442758942352
0425161203,3,2025,0,0.022054775904384573
0725351004,4,2025,0,0.0020222939497025285
0725160907,7,2025,0,0.10035127729184842
0125111005,5,2025,0,0.013179498876266005
0125151007,7,2025,0,0.0043675203994193905
0625151103,3,2025,0,0.12819557980204202
0825221109,9,2025,0,0.1690921831181756
08252C1012,12,2025,0,0.5477111435896439
0225111114,14,2025,0,0.14925374044223907
0425321013,13,2025,0,0.28404070253727887
0525461105,5,2025,0,0.06529173198743257
0525541118,18,2025,0,0.15878334002404698
0525571113,13,2025,0,0.03486805675689234
0825461116,16,2025,0,0.011851430693080435
0625211206,6,2025,0,0.09372945524296365
0625281208,8,2025,0,0.014439675525755206
0525341205,5,2025,0,0.030749646084252572
0325250809,9,2025,1,0.09526131710587454
0625471208,8,2025,0,0.05024884891943227
0625580802,2,2025,0,0.0022322793380498184
0525240803,3,2025,0,0.019243912790659297
0525291003,3,2025,0,0.024177011153979158
0525351011,11,2025,0,0.01402813875515347
0725430901,1,2025,0,0.01914062267601498
0925451005,5,2025,0,0.02348632351651404
0825331007,7,2025,0,0.010878248038194696
0525521213,13,2025,0,0.009756637065463194
0325261009,9,2025,0,0.00022031088514116954
0425320915,15,2025,0,0.0008091885588367121
0325351010,10,2025,0,0.0011465584198914322
1025120411,11,2025,0,0.16474821083990257
10251A0403,3,2025,0,0.11135129539858128
0625280402,2,2025,0,0.19644459614347812
1025210108,8,2025,1,0.10156908161372202
1025260101,1,2025,1,0.2650314002095519
0925460401,1,2025,0,0.029483966031970378
0925550410,10,2025,0,0.0353931371656534
0725191208,8,2025,1,0.46077499885908396
0825180905,5,2025,0,0.28729361362369366
0925170911,11,2025,1,0.09663208488694462
0525281114,14,2025,0,0.023200361776681118
0525171207,7,2025,0,0.0018329397127445299
0625350703,3,2025,0,0.002003143842653608
05252C0611,11,2025,0,0.0020099833854800428
0525131210,10,2025,0,0.07381411957498049
0525171203,3,2025,0,0.012868019252734722
0625310703,3,2025,0,0.002527655710559399
0325140914,14,2025,0,0.017347981142250838
0525290806,6,2025,0,0.00901931230369506
0425250511,11,2025,0,0.008479625431286185
0625480814,14,2025,0,0.00078335833353058
0625161214,14,2025,0,0.004098692748300402
0525130415,15,2025,0,0.012816487385156129
0425110801,1,2025,0,0.012625050336933246
02251A0714,14,2025,0,0.015693213575733025
0125220808,8,2025,0,0.0009204531585018922
0425180704,4,2025,0,0.023285697944375103
0225191203,3,2025,0,0.05908295797325109
0125130607,7,2025,0,0.15364489742698254
0125210711,11,2025,1,0.03809818140842111
0125250704,4,2025,0,0.09134771695682835
0425440414,14,2025,0,0.011020324881642533
1025140910,10,2025,0,0.10183040026303451
1025191215,15,2025,0,0.272899478274829
0425180915,15,2025,1,0.1906476888998955
0225140709,9,2025,0,0.11137414608039806
0125240704,4,2025,0,0.3755048085707099
0925460706,6,2025,1,0.2110716405790399
0425420704,4,2025,1,0.4870148096438853
0725541214,14,2025,1,0.6192689708701382
0725560807,7,2025,1,0.5393851241446698
1025120310,10,2025,1,0.3864887483940637
1025190306,6,2025,0,0.482700606591149
0925170715,15,2025,1,0.395230714439513
0925250813,13,2025,1,0.478304967677001
0425220810,10,2025,0,0.04979584729445158
0925450906,6,2025,0,0.009247871096037377
0925481206,6,2025,0,0.0028044002629193207
0525160714,14,2025,0,0.22511824321063117
0725240608,8,2025,0,0.26865376936610463
0925271212,12,2025,0,0.05008940695421101
0825260802,2,2025,0,0.7267200963107054
0725321012,12,2025,0,0.22946855409374547
0725560608,8,2025,0,0.014188727103524392
1025120809,9,2025,0,0.044868245757305025
0325330612,12,2025,0,0.010347751464764797
0625190802,2,2025,0,0.022309726656302646
0825141202,2,2025,0,0.2854270234181212
0325111014,14,2025,1,0.26221550012475486
0825241202,2,2025,0,0.0696933228762898
0325231113,13,2025,0,0.24345754694808602
0625431109,9,2025,1,0.35896613785741904
0625491203,3,2025,0,0.2267405866418611
0325331108,8,2025,1,0.481898118417012
0625531011,11,2025,0,0.6571879330608459
0625330401,1,2025,0,0.015891896396570748
0425170401,1,2025,0,0.0065482561666119375
0625240711,11,2025,0,0.0031307417375124125
0425111215,15,2025,0,0.10920212199435536
0425210806,6,2025,0,0.02497211081433828
0425320701,1,2025,0,0.022937780452652715
0425411216,16,2025,0,0.05401056766204169
0325321206,6,2025,0,0.022764961787903434
0625280405,5,2025,0,0.028087151786522577
0325280101,1,2025,0,0.028872884808064356
0525490405,5,2025,0,0.005407533319750041
1025181111,11,2025,1,0.7304740545778605
0925161105,5,2025,1,0.6161209765574783
0625361107,7,2025,1,0.6630474719680212
1025241115,15,2025,0,0.1679564144013736
0625441115,15,2025,0,0.6708927639179367
0625521108,8,2025,1,0.7735828803241407
0625140810,10,2025,0,0.0033700450645125636
0725241111,11,2025,0,0.03949038701059821
08252C1005,5,2025,0,0.4209746679661659
0925531101,1,2025,0,0.160827219965692
0525160913,13,2025,0,0.13197349363947766
0725251102,2,2025,1,0.5127922753714014
0525250914,14,2025,0,0.18986796486641921
1025231110,10,2025,0,0.07672742212182829
0925441005,5,2025,0,0.07849316538528996
0825341013,13,2025,0,0.019999346654021137
1025141013,13,2025,0,0.22627078179448037
0925131205,5,2025,0,0.158126903671109
0825270712,12,2025,1,0.409527658398931
0925340903,3,2025,0,0.33084294965614114
0425341203,3,2025,0,0.14827064791336403
0925450905,5,2025,0,0.15165459745149276
08253B0803,3,2025,0,0.07582854291611554
10251B0311,11,2025,0,0.06284927873637927
0425111216,16,2025,0,0.24597159945860683
0425180806,6,2025,0,0.015628909793288
0725381217,17,2025,0,0.0027255410818601803
0925130702,2,2025,0,0.18305130579989887
0825230707,7,2025,1,0.9362176671615553
0325250904,4,2025,1,0.46021439365466843
0525451002,2,2025,0,0.22580433157239424
08253B1004,4,2025,0,0.24826670321401903
0825261110,10,2025,0,0.003859295192495974
02251B1112,12,2025,0,0.0036888470150947287
05252C0607,7,2025,0,0.019398308700507953
0325270901,1,2025,0,0.2603226016872253
0125240706,6,2025,0,0.09781601104838919
0325330810,10,2025,0,0.08598962425728766
0525570709,9,2025,0,0.022868387909500725
0625151206,6,2025,0,0.10266031644585197
0625191203,3,2025,0,0.246978617290893
0425121205,5,2025,1,0.5321866100813359
0425311005,5,2025,0,0.03953366056192024
0525440905,5,2025,0,0.0039039465832040976
0625230815,15,2025,0,0.10088835780706262
0725151214,14,2025,1,0.2055612768946274
1025131106,6,2025,0,0.04375888921885837
0925141006,6,2025,0,0.17716204803782815
