race_id,umaban,year,is_win,p_v18_sib_exp
0125221004,4,2025,0,0.0020412908434832787
0625471214,14,2025,0,0.0021344211553466384
0525510802,2,2025,0,0.0006846555891238173
0925510802,2,2025,0,0.002277847437538344
0425210801,1,2025,0,0.0006049451165640942
0425331209,9,2025,0,0.00017457397217370528
0825151201,1,2025,0,0.023513631378447628
0925140808,8,2025,0,0.14512923875371186
0925171209,9,2025,0,0.06704042537968595
0925240707,7,2025,0,0.03616877447259664
0825221207,7,2025,0,0.06143144268459946
0825251202,2,2025,0,0.07163253289951294
08252A1204,4,2025,0,0.2567684748583676
0825311209,9,2025,0,0.0470995382861311
0825371201,1,2025,0,0.017384936432429506
08253A0801,1,2025,0,0.08047174209778639
0825460814,14,2025,0,0.021838640887500146
0925531014,14,2025,0,0.04344348234034126
0925140705,5,2025,0,0.025849901183480507
0725230906,6,2025,0,0.015549147896875849
0925240603,3,2025,1,0.09067567015583416
1025280903,3,2025,0,0.0400574561404698
0725360606,6,2025,0,0.02705109446356719
0725411011,11,2025,0,0.003865642761196094
0525110708,8,2025,1,0.2662983789951392
0525181208,8,2025,0,0.031771304093149294
0525241215,15,2025,0,0.09267874184235486
0525321211,11,2025,1,0.01973754504883044
0525421001,1,2025,0,0.05196833177472658
0625111206,6,2025,0,0.2241966781947612
1025131014,14,2025,1,0.43410642313608255
0325121004,4,2025,0,0.0611466755419121
0325331107,7,2025,0,0.036617138461648255
0625531005,5,2025,0,0.007047821086874395
0725170807,7,2025,0,0.018935728986060604
0725240810,10,2025,0,0.029064606760556833
0925230716,16,2025,0,0.0074874323680364065
0525220710,10,2025,0,0.011231844206629048
0625341213,13,2025,0,0.012011706430455765
0625420913,13,2025,0,0.006788027788949763
0825320809,9,2025,0,0.004746991732218787
0525560810,10,2025,0,0.0020966801938673983
1025180809,9,2025,0,0.012993557695302034
0425180913,13,2025,0,0.0015940499577220648
0225140708,8,2025,0,0.002071071242566595
0225170704,4,2025,0,0.006741406245069288
0425340101,1,2025,0,0.0015674610096482078
0525420404,4,2025,0,0.0008982441636283647
0625181012,12,2025,0,0.04293506156364346
10251A1008,8,2025,0,0.23757487517547274
10251B1102,2,2025,0,0.13628749392072023
0625311210,10,2025,0,0.08100785896855904
0325211006,6,2025,0,0.1092969824195542
0425210615,15,2025,1,0.18633122205055117
0625471001,1,2025,0,0.015480485445408783
08253A1003,3,2025,0,0.026163967121878823
0625521005,5,2025,1,0.12995203302938022
0425220911,11,2025,0,0.005880725831474786
0625490612,12,2025,0,0.0008205721936078426
0425441212,12,2025,0,0.0049708749786740855
0525530702,2,2025,0,0.0015887595344946462
0625540410,10,2025,0,0.010256799367429412
0725241014,14,2025,0,0.03296989039687584
0525260901,1,2025,1,0.1788169806093071
05252A1210,10,2025,1,0.2901690427546254
0525351101,1,2025,0,0.26449951717898096
1025140306,6,2025,0,0.0014459836461027512
0825170611,11,2025,0,0.0003389130757486035
0725240805,5,2025,0,8.344511994275756e-05
0925180809,9,2025,0,0.05015627037067549
0925230607,7,2025,0,0.02774295378359975
0825290710,10,2025,0,0.01960430228281751
0925310703,3,2025,0,0.03226379411719578
0725540912,12,2025,0,0.0023826905302411056
0725171216,16,2025,0,0.0008750588649317712
1025190918,18,2025,0,0.00021992960348849545
0625140607,7,2025,0,0.03562639215506604
0525110713,13,2025,0,0.028180457218946835
0625320814,14,2025,0,0.022475295161366912
0625361211,11,2025,0,0.018105228857847225
1025111213,13,2025,0,0.017459199396895615
0725250807,7,2025,0,0.06579115844473596
0925270810,10,2025,0,0.01466174070141761
0225190902,2,2025,0,0.018581738648655286
02251B0914,14,2025,0,0.008262878153155965
0125151207,7,2025,0,0.013577563977018875
0125210709,9,2025,0,0.041664502900154034
08253A1214,14,2025,0,0.0024078990995723107
0825431203,3,2025,0,0.012259939259881817
0625121205,5,2025,0,0.007798179191696655
0625170701,1,2025,0,0.004569727854132918
0325151206,6,2025,0,0.013976792093769858
0425140703,3,2025,0,0.005827820873605442
0425181214,14,2025,0,0.01541656344034306
0425261007,7,2025,0,0.00983438173204994
0425310803,3,2025,0,0.028862063739526118
0425330809,9,2025,0,0.05953779296481426
0425430809,9,2025,1,0.11229976766782152
0525510907,7,2025,0,0.0075787159474639074
0525570808,8,2025,0,0.009278323527624545
0725321007,7,2025,0,0.003426815065737841
0725441209,9,2025,0,0.00818946146544776
0825310713,13,2025,0,0.005569419465058671
0325321202,2,2025,0,0.004561263777317816
0525130810,10,2025,0,0.022032330226509977
0325161013,13,2025,0,0.006266731268701348
0325281002,2,2025,0,0.0001816221968120008
0525410912,12,2025,0,0.00010020352535683466
0625110409,9,2025,0,0.024545163329298583
0625180813,13,2025,0,0.030000815001708776
0725211211,11,2025,0,0.00022414169674838029
0525131207,7,2025,0,0.007755449176823747
0525250707,7,2025,0,0.015511576558032793
0325241209,9,2025,0,0.011216126969503174
0725111207,7,2025,0,0.21697300282915513
1025180615,15,2025,0,0.1372774450198324
0925120814,14,2025,1,0.11045370804160522
0825211204,4,2025,1,0.4566803377419678
0825281004,4,2025,0,0.1239665001138771
0725330701,1,2025,0,0.03017318140189441
0425321007,7,2025,0,0.02260513728733842
0825341005,5,2025,0,0.012626979478750563
0925521005,5,2025,0,0.021388788804105063
0925581205,5,2025,0,0.014426390953027557
0625151207,7,2025,0,0.005453051453418221
0625231213,13,2025,0,0.019870760241906267
0625340804,4,2025,0,0.13434726368467184
0425150810,10,2025,0,0.06368861402165854
0225110702,2,2025,0,0.025334824827537118
0225140808,8,2025,0,0.12440915382985437
0125151203,3,2025,0,0.02574259661761253
0725520802,2,2025,0,0.006391038764732796
0825171108,8,2025,0,0.23238890491390643
0425220716,16,2025,0,0.13296891735541214
0525541116,16,2025,1,0.30204757671155025
0925571107,7,2025,0,0.03232675382950857
0825140704,4,2025,0,0.00022320552045352555
0825150801,1,2025,0,0.00011938874897687766
0625470602,2,2025,0,0.00046563202313465343
0525430704,4,2025,0,0.0003156061929144098
0525460606,6,2025,0,0.00032990569727823414
0725411012,12,2025,0,0.00018056565390818914
08253B1201,1,2025,0,0.0002040600220862049
0825420906,6,2025,0,7.00920004461704e-05
1025111112,12,2025,0,0.3119803550583921
0925221001,1,2025,0,0.32320315321619375
0825291008,8,2025,0,0.2378715130203761
0925351010,10,2025,0,0.1730937098472284
0425260607,7,2025,0,0.20788925086258253
0925411010,10,2025,1,0.15590858154427473
0825381107,7,2025,1,0.13276062493406535
0825441115,15,2025,0,0.009629080790916072
1025110811,11,2025,0,0.002718492439420963
1025170704,4,2025,0,0.0030942251886579984
10251C0808,8,2025,0,0.021544937629538588
0925170602,2,2025,0,0.02340600600800974
0325141213,13,2025,0,0.024915495225800048
1025241207,7,2025,0,0.002169349459204047
0725320904,4,2025,0,0.01226656596427266
0725350907,7,2025,0,0.009765947797481135
0725430703,3,2025,0,0.014877377921129796
0925470812,12,2025,0,0.021035821664411848
1025161213,13,2025,0,0.029603862358483696
10251A1215,15,2025,0,0.04718470389324687
0425141216,16,2025,0,0.007484690172281225
0325231213,13,2025,0,0.0010639218709306648
0725180715,15,2025,0,0.002427986008134019
1025160806,6,2025,0,0.003634919992476615
10251A0911,11,2025,0,0.0008319694680716515
0125150906,6,2025,0,0.0024727349073508918
0825130707,7,2025,0,0.2932505895910988
0925120702,2,2025,1,0.6412616481786209
0925161205,5,2025,0,0.15204761984612034
0725310614,14,2025,0,0.32699955305285
0725380614,14,2025,0,0.2117655080086182
0825360910,10,2025,1,0.5913863746285397
0825461011,11,2025,0,0.20057445151766012
0325120607,7,2025,0,0.0018748001376673964
0325140905,5,2025,0,0.0021806171338796783
0525330816,16,2025,0,0.0011406849099502264
0425311201,1,2025,0,0.0004422406204297129
0425431212,12,2025,0,0.00014860921281664488
1025161006,6,2025,0,0.004766571123038424
0625321205,5,2025,0,0.12136953316035169
0325120903,3,2025,0,0.09242224567207219
0325220903,3,2025,0,0.07257241234127565
02251C0913,13,2025,0,0.04061867877478595
0125141009,9,2025,0,0.048952540262715435
0325311006,6,2025,0,0.04432941929055412
0625511203,3,2025,0,0.16480525625617537
0625570909,9,2025,0,0.1979783266492027
0825170710,10,2025,0,0.004591468451080731
0925210703,3,2025,0,0.012807505807547047
0825260801,1,2025,0,0.033898167267163395
0425171010,10,2025,0,0.001929854199969522
0925450707,7,2025,0,0.0018854018756907704
0925480613,13,2025,0,0.001374954780799372
1025181009,9,2025,0,0.010701445900051907
0825231215,15,2025,0,0.0007351996327887685
0125210703,3,2025,0,0.0007837033310387469
0725121215,15,2025,0,0.03509862495743727
0525180810,10,2025,0,0.16688579792360922
0925180913,13,2025,0,0.03458930940997477
0925271011,11,2025,0,0.09870970388030391
0525250807,7,2025,1,0.3603839243029813
0525411007,7,2025,0,0.019279360291764178
0725110606,6,2025,0,0.0019045794404095938
1025170705,5,2025,0,0.0023330447212571584
0325130712,12,2025,0,0.0046137122782403065
0125180711,11,2025,0,0.015251979968896826
0825421211,11,2025,0,0.005417736927200112
0725210710,10,2025,0,0.030311481608939587
0625310710,10,2025,0,0.0011800086517526878
0525271214,14,2025,0,0.04227136134417496
05252B0807,7,2025,0,0.009014515472752192
0525340710,10,2025,0,0.00034033568300808644
0525430808,8,2025,0,0.0020205161642921914
0725220806,6,2025,0,0.28167108761362303
0925280812,12,2025,0,0.028116389540564335
0825250807,7,2025,1,0.1583350149938222
0925361212,12,2025,0,0.02629211420237489
0925461214,14,2025,0,0.02253668661579037
0825311205,5,2025,0,0.007980683412403567
0925531008,8,2025,0,0.008162535476321321
0725220701,1,2025,1,0.06251580883047289
0925260705,5,2025,0,0.11386551936425844
0525410907,7,2025,0,0.005854805759144422
08253B1203,3,2025,0,0.015621520317299447
0725521001,1,2025,0,0.012796015219050192
0925110807,7,2025,0,0.0028612811579712765
0925171215,15,2025,0,0.0065425249348948986
0925340805,5,2025,0,0.002532936408928365
1025231002,2,2025,0,0.003041920956734844
0525131202,2,2025,0,0.000636905013694613
0325160711,11,2025,0,0.0015993176364207978
0425271114,14,2025,0,0.00608901009840673
0425431213,13,2025,0,0.0011035046107994181
0725560604,4,2025,0,0.00027705382816794615
0825120711,11,2025,0,0.0012527302174993112
0925130710,10,2025,0,0.0041520782323365285
0725230813,13,2025,0,0.007268727783683562
0625350811,11,2025,0,0.0016102619202499006
0825220706,6,2025,0,0.0006127734533564421
0525121005,5,2025,0,0.26267694787174833
0825180909,9,2025,0,0.145364048598672
0525220901,1,2025,0,0.3210231642623521
05252A1008,8,2025,0,0.11189721484633747
0525411003,3,2025,0,0.026837156205345075
0525531005,5,2025,0,0.028924574110646736
0725511109,9,2025,0,0.07835344311573121
0925410809,9,2025,0,0.016542027274743628
0925470706,6,2025,0,0.004696727999402619
0725530808,8,2025,0,0.007389086072494496
0925570801,1,2025,0,0.00039674469488678845
0425410812,12,2025,0,0.001603976945777251
0625580715,15,2025,0,0.0007474347752112587
0825430807,7,2025,0,0.0003809241870432669
0625221104,4,2025,0,0.12636711210088003
0925241114,14,2025,0,0.024675262212033627
0525321108,8,2025,0,0.020784492522428907
0725380708,8,2025,0,0.2282644986064999
05254B1110,10,2025,0,0.013104677265095607
0325351108,8,2025,0,0.3107113834339128
1025180804,4,2025,0,0.001627105280386141
10251C1214,14,2025,0,0.0030237864244562385
0625260814,14,2025,0,3.3338119674167106e-05
0825131211,11,2025,0,0.016200845926765094
0925130801,1,2025,0,0.026332408345142545
0425180707,7,2025,0,0.038870474477522926
1025280607,7,2025,0,0.03549813547596061
0925441211,11,2025,0,0.018626547732102247
0325310415,15,2025,0,0.05986099582004123
0825281109,9,2025,0,0.09684492342562886
0925331103,3,2025,0,0.00549812140878101
0325241111,11,2025,0,0.15619216075973885
0725340712,12,2025,0,0.15646390342939787
0525491112,12,2025,0,0.2560316848153757
0725561103,3,2025,0,0.054886555407663754
0925581111,11,2025,0,0.053711543495670894
0625150802,2,2025,0,0.034613420225834475
0625190611,11,2025,1,0.1655706565944758
0625241204,4,2025,0,0.04422774870415702
0625331015,15,2025,0,0.2794506393027376
0525330909,9,2025,0,0.05479268925831277
0325211001,1,2025,0,0.16828971486347646
0425210612,12,2025,0,0.20435186701608685
0625450901,1,2025,0,0.024416609664134743
0525431005,5,2025,0,0.012890971504386818
0925140707,7,2025,1,0.20327509808892066
0925220904,4,2025,0,0.16391353364204864
0825251002,2,2025,0,0.44826813500086987
08252B0703,3,2025,0,0.4717300224791203
0825310801,1,2025,0,0.05688360541689464
08253A0904,4,2025,0,0.05009237096791171
0825430805,5,2025,0,0.28916523021482093
0725150910,10,2025,0,0.26890661888210404
0725180808,8,2025,1,0.3170250751011859
0725211114,14,2025,1,0.2378334149276037
0925231016,16,2025,0,0.004702881730375975
0725320715,15,2025,0,0.008478394956229922
0525491106,6,2025,0,0.10809314016526957
0725110805,5,2025,0,0.013851900329561987
0825141203,3,2025,0,0.0017989196731470001
0825231205,5,2025,0,0.0030674656926115017
0925470901,1,2025,0,0.002612747621836704
0925480811,11,2025,0,0.001139528999875156
0825340901,1,2025,0,0.0013673885464307678
0725551010,10,2025,0,0.0012530868095473248
0825220810,10,2025,0,0.000510463906500521
0125211203,3,2025,0,0.013256338527323924
0125241204,4,2025,0,0.08435380491705842
0825370609,9,2025,1,0.007786030764116083
0825420602,2,2025,0,0.00041080550926101274
0825160711,11,2025,1,0.3099278068731581
0525211207,7,2025,0,0.017124258738881862
0725360803,3,2025,0,0.03831028747391954
0825371210,10,2025,0,0.00930635632562527
05254B1204,4,2025,0,0.06874978468546397
0525150812,12,2025,1,0.2969484993313257
0625231012,12,2025,0,0.01287134437821974
0525261210,10,2025,0,0.07131911751380923
05252C0915,15,2025,1,0.0915655649352696
0525411106,6,2025,0,0.011044755677013896
0325341115,15,2025,0,0.014523074618029031
0725131004,4,2025,0,0.018779487440950194
0225111014,14,2025,0,0.08827919134082068
02251B1014,14,2025,0,0.09259979630320049
0125151005,5,2025,0,0.05772591997613474
0125261006,6,2025,0,0.08398070843645838
0325361016,16,2025,0,0.07751074025408296
1025180705,5,2025,0,0.0021726656623344905
1025150904,4,2025,0,0.05712402250645721
02251A0706,6,2025,0,0.07117889462069817
0125140807,7,2025,0,0.03604651479908777
0625120410,10,2025,0,0.020604323706149986
1025140304,4,2025,0,0.240325582808102
1025180304,4,2025,0,0.38424986465229966
0325120803,3,2025,0,0.2725093236584543
0425120712,12,2025,0,0.17879185924571256
0625510702,2,2025,0,0.01242812807368087
0825171009,9,2025,0,0.21396102183196297
0725211112,12,2025,0,0.1163305729227157
08252A1013,13,2025,1,0.2996082873384516
0925351105,5,2025,0,0.008898778282082298
0925411108,8,2025,0,0.004186838445057607
0625160607,7,2025,0,0.0011423743148911037
0725221202,2,2025,0,0.0013820125437078322
0325141204,4,2025,0,0.001321702589759706
0425180412,12,2025,0,0.0018537063808192814
1025211203,3,2025,0,0.0011173558928266548
0325280902,2,2025,0,0.007005969718586641
0725210714,14,2025,0,0.011741983891084527
0325150814,14,2025,0,0.014548817453909197
0225111201,1,2025,0,0.008416944233084877
0225151205,5,2025,0,0.011244825458739786
0225190701,1,2025,0,0.03070135974965329
0125120711,11,2025,0,0.014130232012136314
0125220805,5,2025,0,0.06881202120913468
0425410407,7,2025,1,0.027220822403844748
0325331013,13,2025,0,0.004684413593240534
0625511005,5,2025,0,0.010277423866162993
1025131111,11,2025,0,0.0005481778013195202
0325121014,14,2025,0,0.0005173829679485503
0925360816,16,2025,0,0.0009117010767162865
0925411208,8,2025,0,0.0077272989516907606
0925490713,13,2025,0,0.006348914330815541
0725520610,10,2025,0,0.00021836644258944548
0925530814,14,2025,0,0.008302469881503832
0525141001,1,2025,0,0.45975550539296073
0625281014,14,2025,1,0.1200005742028254
0325141101,1,2025,1,0.13201530962335237
0525281109,9,2025,0,0.014414666764070067
0525441101,1,2025,0,0.1554432066567495
0725160905,5,2025,0,0.0018086001262822668
0425141013,13,2025,0,0.016660974424165042
0325250909,9,2025,0,0.0036222004182596894
0125181209,9,2025,0,0.0030890089093224523
0125231108,8,2025,0,0.0013992017456917465
08253A0807,7,2025,0,0.008442440638452023
0825460809,9,2025,0,0.0069086071871365005
1025130803,3,2025,0,0.02311267552811286
0825160809,9,2025,0,0.014694884033203286
0825250707,7,2025,0,0.06281326765641036
08252C0701,1,2025,0,0.016734949171080423
0925340702,2,2025,0,0.0494227726905923
0725380804,4,2025,0,0.1687016547471406
0725550802,2,2025,0,0.20897667173376153
0625110811,11,2025,1,0.12136901409018207
0625221006,6,2025,0,0.053486428399881686
0625321005,5,2025,0,0.04654952332773412
0225141113,13,2025,0,0.0335258330492042
0225171112,12,2025,0,0.053599065027781764
0625520901,1,2025,0,0.053890035621389686
1025130316,16,2025,0,0.00544231612340436
10251A0811,11,2025,0,0.0008825840817590844
0925110606,6,2025,0,0.0001788711585686
0925220803,3,2025,0,0.000339210984330297
0925260607,7,2025,0,0.00028861038756547745
0625191204,4,2025,1,0.11743270668054973
0625330804,4,2025,0,0.01936143631575022
0425220610,10,2025,0,0.0821510575320336
0625440904,4,2025,0,0.23091188593899156
0825380803,3,2025,0,0.09952916762854973
0625561206,6,2025,0,0.011071525405314975
0525460715,15,2025,0,0.004593245541076747
0325321205,5,2025,0,0.008966557285899847
0325351201,1,2025,0,0.00643599549069272
0925141004,4,2025,0,0.04679366193251537
0825241007,7,2025,0,0.22538105039003423
1025271107,7,2025,0,0.04936580938173895
0825461216,16,2025,1,0.028986340677230386
1025130912,12,2025,0,0.0007270554885778492
0825160907,7,2025,0,0.001756447953134385
0625380904,4,2025,0,0.006744985022528618
0825251204,4,2025,0,0.02401192469187083
0825271204,4,2025,0,0.005263906920651242
0725110911,11,2025,0,0.1688714753067331
0625361002,2,2025,0,0.13851775839173253
0825220908,8,2025,0,0.402457466213299
1025261005,5,2025,0,0.22689004097076215
0425240603,3,2025,0,0.6128427753331864
0925420804,4,2025,0,0.646713065550838
1025141215,15,2025,0,0.003080577427874642
10251A1209,9,2025,0,0.010652892216837847
0725241205,5,2025,0,0.008876827488362552
0925220703,3,2025,0,0.007044590422501649
0525260611,11,2025,0,0.001299223121861181
10251B0804,4,2025,0,0.0030371164149030007
0825280809,9,2025,0,0.01041916019698187
0925330903,3,2025,0,0.0004880322895871647
1025140301,1,2025,0,0.027977532082994073
0925170704,4,2025,0,0.01834433311320607
0925250811,11,2025,0,0.02019444475597472
0225110812,12,2025,0,0.05150832619966551
0225191205,5,2025,0,0.04493981979082568
0325310805,5,2025,0,0.03493912913616669
0325360702,2,2025,0,0.05256734333220672
0725560210,10,2025,0,0.1190666567262748
0825170714,14,2025,0,0.008472682431184346
0725210708,8,2025,0,0.0960697840133642
0925311214,14,2025,0,0.0007379441592119076
0625140804,4,2025,0,4.9735540920869285e-05
0625151211,11,2025,0,0.07180199367079661
0625191202,2,2025,0,0.05627681296314025
0525180610,10,2025,0,0.048667967418845166
0325110905,5,2025,0,0.14304503310213768
0325220803,3,2025,0,0.08204118857540044
02251B0908,8,2025,0,0.02920438457475228
0425410714,14,2025,1,0.0268079876579156
0525540804,4,2025,0,0.00844353595955474
0625540908,8,2025,0,0.010801903770806021
0825210909,9,2025,0,0.005550935614016656
0725211205,5,2025,0,0.031441971764673816
0925220711,11,2025,0,0.03705391147774527
0825210902,2,2025,0,0.06769203257058505
08253A1208,8,2025,0,0.022624958284324623
0825431205,5,2025,0,0.03074182691714381
0725511210,10,2025,0,0.09577203618503081
0625151216,16,2025,0,0.04949972211557942
0725211208,8,2025,0,0.09398028025254068
0625350701,1,2025,0,0.04898554807077939
0425420304,4,2025,0,0.021251517014340235
05254B0615,15,2025,0,0.021504749067288293
0625110816,16,2025,0,0.19858645355041143
1025141017,17,2025,1,0.11062406563324867
1025171112,12,2025,0,0.01655600498826574
0625221005,5,2025,0,0.041702724910255964
0625421003,3,2025,0,0.0997829372321013
0625431101,1,2025,0,0.08425288452422446
0325311106,6,2025,0,0.08688164170444203
0625520905,5,2025,0,0.015315507359221608
0725120808,8,2025,0,0.003563217849069647
0725170811,11,2025,0,0.018196577293269695
0825150709,9,2025,0,0.039088164935854694
0925110704,4,2025,0,0.04582177432557371
0725240803,3,2025,0,0.1114469053010805
0825270610,10,2025,0,0.12036668413954953
0925460912,12,2025,0,0.010622081645182009
0825310401,1,2025,0,0.00458920435810475
0425231008,8,2025,0,0.02424577699986771
0525431202,2,2025,0,0.2942519085081875
05254B0607,7,2025,1,0.39797128151386574
0525540713,13,2025,0,0.13046118293708728
1025160406,6,2025,0,0.10663988042754377
10251C0407,7,2025,0,0.15930175720709117
0425130114,14,2025,0,0.4605829677803975
0925320106,6,2025,1,0.27104517583116194
0725350104,4,2025,0,0.19603995353227663
0825380408,8,2025,0,0.45059986027302706
0325120606,6,2025,1,0.1851642995827553
0325220908,8,2025,0,0.0813088887050763
0425260813,13,2025,0,0.08052206053369615
0425341202,2,2025,0,0.253071685380553
0525441103,3,2025,0,0.0007480420191087884
0725171205,5,2025,0,0.0005798180368238816
0725180711,11,2025,0,0.00035954787486515227
0725181001,1,2025,0,0.0444879230106098
0825171201,1,2025,0,0.06459973424943088
0725250909,9,2025,0,0.0013262822821532019
0725330612,12,2025,0,0.0019093494436572688
0925410904,4,2025,0,0.008851442799212322
0725531006,6,2025,0,0.01253855232883242
0725210812,12,2025,0,0.022528793643959637
0425281103,3,2025,0,0.012821823339237374
0425340908,8,2025,0,0.010803136248890077
0625480714,14,2025,0,0.019077692254947272
0325350914,14,2025,0,0.031346660206953855
0425420713,13,2025,0,0.0014076181727982972
0325330716,16,2025,0,0.0016419166718339815
0725131103,3,2025,0,0.0198572719208763
0525291110,10,2025,0,0.01915980517022481
0425280706,6,2025,0,0.009859818114250712
0625211210,10,2025,1,0.7581085150153157
0625271010,10,2025,0,0.11995583522841556
08252B1008,8,2025,1,0.2241914010440354
0525420401,1,2025,0,0.010694508755634274
0625540403,3,2025,0,0.0037999753966737795
0625131106,6,2025,0,0.006983763261629977
10251C1103,3,2025,0,0.09264658070391481
0325141113,13,2025,0,0.007439703571960119
0825291006,6,2025,0,0.01491193697904965
0925351011,11,2025,0,0.03534410455979894
0125131103,3,2025,0,0.03403444224181354
0925540915,15,2025,0,0.0304720644834805
0925581010,10,2025,0,0.06784967180909929
0625181008,8,2025,0,0.04022580011809334
0525150809,9,2025,0,0.00027036353157711135
0525341213,13,2025,0,0.14028360420118094
0325250810,10,2025,0,0.08322663472062526
1025220804,4,2025,0,0.0009921156623420935
1025111013,13,2025,0,0.07518470917668771
0925181214,14,2025,0,0.04591857925435319
0925231212,12,2025,0,0.06473828423172352
0225121012,12,2025,0,0.13431329474327716
02251C1003,3,2025,0,0.05427347996922886
0925450901,1,2025,0,0.008793902498252537
0925481205,5,2025,0,0.014225279541519273
0725161103,3,2025,0,0.018202696837029367
0825130903,3,2025,0,0.12507752847809847
0925181009,9,2025,0,0.03345594268012504
0925341207,7,2025,0,0.016279738926427836
0625491208,8,2025,0,0.02503886511578175
0825421011,11,2025,0,0.04757317110239244
0625531012,12,2025,0,0.131374028832192
1025110812,12,2025,0,0.005447424978102175
1025170708,8,2025,0,0.0385741089695685
0925120711,11,2025,0,0.0028888299696175532
1025150312,12,2025,0,0.018284666640852737
0325150806,6,2025,0,0.011275028650478164
0825260810,10,2025,0,0.00045284142814887545
0725360601,1,2025,0,0.11307232612346765
0825451209,9,2025,0,0.03323450647371946
0625130807,7,2025,0,0.02269107630758304
10251B0307,7,2025,0,0.03401549637362811
0625270605,5,2025,0,0.017008583965239247
1025180411,11,2025,0,0.0035126782113698374
0625230408,8,2025,0,0.17648113435085294
0625330413,13,2025,0,0.22429269820936956
05252B0410,10,2025,0,0.06277140793124567
1025220108,8,2025,0,0.25369991182801943
0825121216,16,2025,0,0.010298003625869684
0825160709,9,2025,0,0.0024060435824461318
0625120413,13,2025,0,0.028451763347446916
0625270603,3,2025,0,0.02161679503332403
0425131213,13,2025,0,0.011955311268159413
0325271205,5,2025,0,0.00651230730699243
0425241012,12,2025,0,0.018026566700908603
0625460308,8,2025,0,0.03170624534521356
0325310407,7,2025,0,0.03438029100628887
0625180714,14,2025,0,0.0036467542750877433
0325120811,11,2025,0,0.010951664013131987
0325220707,7,2025,0,0.00332565381310798
1025140710,10,2025,0,0.0008602133738723483
0325120703,3,2025,0,0.0028816355740092104
0425120808,8,2025,0,0.014951666525161738
0425171007,7,2025,0,0.0037502341963673645
0425261106,6,2025,0,0.0013145237476848098
0425340808,8,2025,0,0.012253401576243866
0625460716,16,2025,0,0.0021146721819467872
0425420915,15,2025,0,0.0010487440504163507
0625541202,2,2025,0,0.0004981688728737534
1025141209,9,2025,0,0.012065970481053644
10251A1201,1,2025,0,0.014853021598204117
0325131206,6,2025,0,0.007470702173078222
1025211210,10,2025,0,0.011063331002840328
1025270705,5,2025,0,0.016154247621074584
0725341202,2,2025,0,0.005303925777878583
0925440703,3,2025,0,0.0012346227025092453
0325350601,1,2025,0,0.0005516774157967049
0525170716,16,2025,0,0.0014851103994063621
0525580711,11,2025,0,0.0005656745237447863
0625160407,7,2025,0,0.011827174632756171
1025150407,7,2025,0,0.0016560093009287118
0625140616,16,2025,0,0.015691587328119795
0625180703,3,2025,0,0.003909385241173563
0425211006,6,2025,1,0.010929850059509043
0425310903,3,2025,0,0.004743388692316065
0625551206,6,2025,0,0.0009213651662702448
0625280706,6,2025,0,0.00023068588067707557
0325110813,13,2025,0,0.0002890593227162346
0325160802,2,2025,0,0.00019996923300895817
10251B0302,2,2025,0,0.017440245784649026
0925170706,6,2025,0,0.00943944044740788
0925250803,3,2025,0,0.0023626543223464087
0825230808,8,2025,0,0.047595946880176626
0225180702,2,2025,0,0.019850236506142753
02251C0706,6,2025,0,0.018929222347008643
0125150711,11,2025,0,0.10047019168062582
0125230712,12,2025,0,0.03608694153915754
0325310815,15,2025,0,0.01083189183882289
0525451216,16,2025,0,0.004791884874531371
0325111202,2,2025,0,0.006502846396800667
0325150714,14,2025,0,0.0024063920709716975
0525260607,7,2025,0,0.004009088078389527
0525311205,5,2025,0,0.004742769045590192
0525351205,5,2025,0,0.019091839850299056
0525491207,7,2025,0,0.04073835023896521
0525540610,10,2025,0,0.006835993854188222
0525570601,1,2025,0,0.009930459859172005
0725540816,16,2025,1,0.10516409860565053
0625550808,8,2025,0,0.00017607508318424618
1025131109,9,2025,1,0.09574788462984431
0925161104,4,2025,0,0.061530992469158725
0225111109,9,2025,0,0.007192728700579936
0125161111,11,2025,1,0.05930652686711776
0125221112,12,2025,0,0.009900193855028123
0825311106,6,2025,0,0.04501665243704331
0425441104,4,2025,0,0.03551628346283598
0625521101,1,2025,0,0.033968571130567234
0625110411,11,2025,0,0.00033462348786121923
0525120709,9,2025,0,0.18558889559775965
05252B0810,10,2025,0,0.8839366751016338
0525351202,2,2025,1,0.5592502880736836
0425210604,4,2025,0,0.009523254622970522
0625120402,2,2025,0,0.021619505414553052
0325121215,15,2025,0,0.0056590687368097215
0525220707,7,2025,0,0.005313287890949147
0725550708,8,2025,0,0.0038374725226626443
0525450706,6,2025,0,0.0022191310196421803
0525130809,9,2025,0,0.5066146838770477
0525231204,4,2025,1,0.7028693455681323
05252C0905,5,2025,0,0.24310337772158228
0125121002,2,2025,1,0.5012017537046726
0525531112,12,2025,0,0.05160871257487587
0625541009,9,2025,0,0.02891617942008648
0725141205,5,2025,0,0.6350911950139679
0725211215,15,2025,1,0.3453176358258009
0725231009,9,2025,1,0.19283809612630645
0225141111,11,2025,0,0.19278536717411593
0225171109,9,2025,0,0.1320123655810538
0425411118,18,2025,0,0.029498999353889888
0325311113,13,2025,1,0.17243535781207867
0625551105,5,2025,0,0.013327706402860592
0925111206,6,2025,0,0.09415325279464944
0625280902,2,2025,0,0.01697355058311969
0425171101,1,2025,0,0.18327096988654598
0925340902,2,2025,0,0.07188416312985754
