race_id,umaban,year,is_top3,p_v19_sib_exp
0625230815,15,2025,0,0.18709963330960305
0725151214,14,2025,1,0.15649445746437815
1025131106,6,2025,0,0.05160679382913665
0925141006,6,2025,0,0.11611737558735057
0125111109,9,2025,0,0.06994029859475562
0725421108,8,2025,0,0.28741120160756745
0625421004,4,2025,0,0.14847777074621618
0925481014,14,2025,0,0.06445888218737554
0325311102,2,2025,1,0.03375737902347682
0825461206,6,2025,0,0.05765012162343314
0725541101,1,2025,0,0.23484641119947205
1025190903,3,2025,1,0.4030928254808656
1025251217,17,2025,0,0.23938983538093114
0425441207,7,2025,1,0.3947920118588751
0325330705,5,2025,0,0.3257216198949009
0625151010,10,2025,1,0.21788220163151042
0825141003,3,2025,0,0.43282179045242714
0625381011,11,2025,0,0.21988031491653118
0825281116,16,2025,0,0.08065101201328262
0825481115,15,2025,0,0.013029546437597064
0925581104,4,2025,0,0.013124354806114577
0625110401,1,2025,1,0.5010097901968951
0625250914,14,2025,0,0.10612753788246605
0625360908,8,2025,1,0.35141597084862586
05252B1211,11,2025,0,0.47211708962081606
0625430907,7,2025,0,0.4954515833171366
0425160906,6,2025,0,0.004024522882555817
1025111214,14,2025,0,0.11415911526126203
0325110910,10,2025,0,0.3595080147245876
0325151013,13,2025,1,0.43887156615888573
0225150716,16,2025,0,0.023388272019769854
02251A0810,10,2025,0,0.6055424021104016
0125210714,14,2025,0,0.3217874705745704
0525450907,7,2025,0,0.07926335697290811
0325341212,12,2025,0,0.5049080953868321
0925160710,10,2025,1,0.6165547609564221
0425420715,15,2025,0,0.5211672312609534
0325320910,10,2025,0,0.10964974892973818
0625231015,15,2025,1,0.6855809443433569
0625321101,1,2025,1,0.4107124678939902
0825291106,6,2025,1,0.6873418289917573
0125151106,6,2025,1,0.39912913412345596
0825421106,6,2025,1,0.5543585556809919
0525181209,9,2025,1,0.5303582247999875
0525211012,12,2025,0,0.19246681768761345
0525331002,2,2025,0,0.5817485373730157
0525421005,5,2025,1,0.24733730458655415
0525481009,9,2025,1,0.4347736413538142
0525511007,7,2025,1,0.683979184189587
0525351008,8,2025,1,0.1059182992595898
0725350609,9,2025,0,0.2629509888642054
0725431008,8,2025,0,0.5867787802221569
0825440810,10,2025,1,0.4136895486170638
0925541201,1,2025,1,0.6080775472168028
0625190612,12,2025,0,0.018529951663933168
0625220803,3,2025,0,0.0023169196685454796
0825160703,3,2025,0,0.11476864134877866
0725220801,1,2025,0,0.17079898738885155
0625350808,8,2025,1,0.3244274806246336
0525240709,9,2025,0,0.502404135038065
0825290809,9,2025,0,0.30289165232527826
0525340608,8,2025,0,0.05309261522563195
0225190801,1,2025,0,0.1404754588763608
0625120416,16,2025,0,0.18241689862787366
1025161214,14,2025,0,0.2114698736630776
0425210811,11,2025,0,0.11765530980470226
0525450413,13,2025,0,0.017683625563537073
1025161216,16,2025,0,0.08395738933144731
0325120813,13,2025,1,0.037257764831271634
0525241208,8,2025,0,0.005788580291944833
0325240911,11,2025,0,0.05952725326339198
0325271014,14,2025,0,0.024129964441373684
0425341212,12,2025,0,0.10190587909515192
0625481214,14,2025,0,0.025946358701815626
0325351015,15,2025,0,0.0021173004184597715
0625140701,1,2025,0,0.13407757392994316
1025130801,1,2025,1,0.2087020312655578
1025181205,5,2025,0,0.4815345561881341
0525470704,4,2025,0,0.08365157137725646
0525490815,15,2025,0,0.06515619315346494
0525561218,18,2025,0,0.040619778632203965
0725541207,7,2025,0,0.11538886488454163
0825310402,2,2025,0,0.03904233029900045
0825370612,12,2025,0,0.026076824865864982
0825381202,2,2025,0,0.004071371103980121
0625160813,13,2025,0,0.18722428327381488
0825161210,10,2025,0,0.026122665467374136
0325111010,10,2025,0,0.053411067996314884
0425171106,6,2025,0,0.10383654152873248
0425260808,8,2025,0,0.08483151033890143
0425341204,4,2025,0,0.09585462285811122
0525551203,3,2025,0,0.031029978215924445
0525141002,2,2025,0,0.3737355409453042
0925151009,9,2025,0,0.07687244578268314
05252C1011,11,2025,0,0.09011116431986851
0325211103,3,2025,0,0.044718601972952736
0525471209,9,2025,0,0.14623191534237148
08253A1006,6,2025,0,0.010881128491539207
0825171102,2,2025,0,0.02739200881671998
0725241108,8,2025,0,0.0386592585014933
0925251106,6,2025,0,0.01855865017011056
02251A1103,3,2025,0,0.22252520076791021
0125141106,6,2025,0,0.01052147334996509
1025151010,10,2025,0,0.3797512851737275
0725211004,4,2025,0,0.24528095146448708
0725251003,3,2025,1,0.5427276974788239
0325211107,7,2025,0,0.17123638991590315
0725370703,3,2025,0,0.2693734146318523
0625441005,5,2025,0,0.24080119151612903
0425431104,4,2025,0,0.06579289052299409
0625571209,9,2025,0,0.07586741635882875
10251A0705,5,2025,0,0.03718291278374163
0725210810,10,2025,0,0.02812445066588103
0725250601,1,2025,0,0.01298843553654324
0325120711,11,2025,0,0.005146395494664866
1025171208,8,2025,0,0.23817795912652062
0925250814,14,2025,0,0.2049337215778422
08252A0908,8,2025,0,0.052383695010267024
1025141011,11,2025,0,0.0017732165131126203
05252C0614,14,2025,1,0.7251671959473979
0325241002,2,2025,1,0.7039056676361943
0525471216,16,2025,1,0.30411777808419216
0325351110,10,2025,1,0.41290886488439565
0525151008,8,2025,0,0.0012982678988557427
1025151210,10,2025,0,0.16416970712199452
0325120612,12,2025,0,0.17854829644965026
0325160713,13,2025,1,0.2688638699814437
0425150808,8,2025,0,0.4304343450994828
0325231211,11,2025,1,0.14977390359303763
0325280905,5,2025,1,0.47608424586982157
0625470810,10,2025,0,0.4549720257289628
0325330701,1,2025,0,0.37668862861709995
0825160712,12,2025,1,0.4297440544623744
0925220806,6,2025,0,0.6588923065764327
0925280806,6,2025,0,0.0054874446827407755
02251C1207,7,2025,1,0.3696425962176128
0125160808,8,2025,1,0.7463118351167622
0125211207,7,2025,1,0.7281005823217338
0825371208,8,2025,0,0.06576505231736324
08253A0810,10,2025,1,0.5646360752170212
0825481015,15,2025,0,0.02093091596576834
0625140815,15,2025,0,0.1862165963043502
0625180805,5,2025,1,0.2558281827735429
0625230802,2,2025,1,0.5419696351668795
0625320704,4,2025,0,0.011062188862658901
1025180806,6,2025,0,0.4805087812194948
10251C1208,8,2025,0,0.3905460747408524
0325160607,7,2025,0,0.5373663553353966
0425160810,10,2025,1,0.2553002662114496
0525341209,9,2025,0,0.2955805416849219
0125221014,14,2025,0,0.3415025327647229
0125260902,2,2025,0,0.23901688058139928
0425431009,9,2025,0,0.2046617141609905
0725531012,12,2025,0,0.038761651971567786
0725130703,3,2025,0,0.0013012781697449305
1025181214,14,2025,0,0.1756980632267876
10251C0601,1,2025,0,0.012672342180897196
0325110809,9,2025,0,0.061322335766252664
0825220702,2,2025,0,0.04241147070511877
0825250706,6,2025,0,0.019330689996614275
0925430804,4,2025,0,0.12249051663875647
0925480707,7,2025,0,0.006118290214655341
0725120904,4,2025,0,0.3557607691866041
1025111006,6,2025,1,0.49781987775762443
1025161007,7,2025,1,0.26980265419967175
10251B1115,15,2025,0,0.7196860203923311
0325161004,4,2025,0,0.26093725891373015
0225141008,8,2025,1,0.6983893451012196
0225171013,13,2025,0,0.15792706183679678
0125161212,12,2025,0,0.17884624240268665
0325321013,13,2025,1,0.4086310546314583
0825111101,1,2025,1,0.35207276881057087
0925261207,7,2025,1,0.5069921664972918
1025120912,12,2025,0,0.0785849538707882
1025170614,14,2025,1,0.23302847599326396
10251C0702,2,2025,0,0.20816854356273226
0425111209,9,2025,1,0.4359164606346647
0425160910,10,2025,1,0.4599482408192096
0425260810,10,2025,0,0.0565369584960551
0425421005,5,2025,0,0.025375779628731363
0625160706,6,2025,0,0.07756476982295005
0525150803,3,2025,0,0.04143391879611897
0625281206,6,2025,0,0.061027209170356304
0425120903,3,2025,0,0.073443858165714
05252A0803,3,2025,1,0.2570985538696134
0425230710,10,2025,0,0.0768246682745313
0725160709,9,2025,0,0.7198264993705656
0925130703,3,2025,0,0.21583266271167906
0925180804,4,2025,1,0.6114177868266844
1025221214,14,2025,0,0.049169259282540574
0625140718,18,2025,0,0.04670885047754014
0625280712,12,2025,0,0.0030118591879879225
1025140706,6,2025,0,0.02877742625054123
0225110905,5,2025,0,0.09130544949234931
0925441009,9,2025,0,0.02780556448222955
0925491012,12,2025,0,0.022426292181378243
0525540909,9,2025,0,0.12419935911832591
0525571001,1,2025,0,0.06170889842058511
0425130811,11,2025,0,0.042134997771127586
05252C0706,6,2025,0,0.11065043955242337
0625420809,9,2025,0,0.0042157959929715995
0625150805,5,2025,1,0.7509697142918801
0725241001,1,2025,0,0.19270918747666846
0625380814,14,2025,0,0.24979454190820405
0525281003,3,2025,0,0.5578292469000393
08252C0910,10,2025,1,0.24160723677335008
0225141012,12,2025,0,0.3925837011987735
0625490804,4,2025,0,0.2724771425163795
0825371202,2,2025,0,0.17461810551305115
08253A0802,2,2025,1,0.46111080958011
0625511004,4,2025,1,0.3101255188199153
0625580810,10,2025,1,0.4928822132935883
0725160811,11,2025,0,0.3612641491934834
0825131205,5,2025,0,0.4202610734593066
0925170702,2,2025,0,0.3420937083451863
0925330704,4,2025,0,0.1177016382242654
0725341014,14,2025,1,0.270310326993488
0725370912,12,2025,0,0.3456731546992185
0525480708,8,2025,1,0.294124008952414
0525530709,9,2025,1,0.4452467692202541
0625141205,5,2025,1,0.4001420348927109
0525140804,4,2025,0,0.46939860197992095
0625371215,15,2025,0,0.3391225767925304
0525241216,16,2025,0,0.3959675559131495
0625520802,2,2025,1,0.3362343395763372
0625170907,7,2025,0,0.022664890608952215
0325251002,2,2025,0,0.15946381860877482
0825161208,8,2025,0,0.0022880250666227207
0425121014,14,2025,1,0.6270636769236727
0425260812,12,2025,0,0.031559202611647595
0425341211,11,2025,1,0.43565452866999776
0825390805,5,2025,0,0.05040225519525832
0625140711,11,2025,0,0.08069872400233416
1025110710,10,2025,0,0.024020783133051577
0725210813,13,2025,0,0.16240310156305923
0625280707,7,2025,0,0.01582778586815669
0625230405,5,2025,1,0.27561940540792257
0625340411,11,2025,1,0.40470916166278226
0425280102,2,2025,1,0.3927958291111204
0425330109,9,2025,0,0.054810876858915517
0525530807,7,2025,0,0.055371839056029284
0625510811,11,2025,0,0.030053899691488913
0625571008,8,2025,0,0.008581111793033985
1025131204,4,2025,0,0.08846730407809009
10251B1202,2,2025,0,0.056690398234284095
0325140908,8,2025,0,0.04541857072663646
0925330907,7,2025,0,0.023256189015298752
02251B0709,9,2025,1,0.10069360920642201
0125160701,1,2025,0,0.00444510571026922
0725130913,13,2025,1,0.6728513927399312
0825151001,1,2025,0,0.3275749397919757
0625341112,12,2025,0,0.12211575194229989
0525250915,15,2025,1,0.3044772926878597
05252C1003,3,2025,0,0.1513018288558512
05254A1007,7,2025,0,0.44128236178300184
0525551015,15,2025,0,0.42007978088880926
0925150713,13,2025,0,0.06089750512571823
0825280613,13,2025,1,0.606871241452237
0225121113,13,2025,0,0.1623973140428933
0225161206,6,2025,1,0.2998757366918878
02251C0901,1,2025,0,0.16084789988929885
0125251014,14,2025,0,0.11815138631038158
0825321208,8,2025,0,0.21814806223891803
0725150801,1,2025,0,0.08200426504497442
1025130314,14,2025,1,0.506220881396498
1025190813,13,2025,0,0.38187265716760255
0925130706,6,2025,1,0.26963193667850305
0925220802,2,2025,1,0.4287114000055166
0825280706,6,2025,1,0.5322222002579289
0825290808,8,2025,0,0.5674224812554376
1025271209,9,2025,0,0.1029667457814986
0625140602,2,2025,1,0.22123621474978034
0825141213,13,2025,0,0.05678630594875953
0425181001,1,2025,0,0.036091758298993575
0425251004,4,2025,0,0.027775166146145787
0325351009,9,2025,0,0.03530926227315475
0625531207,7,2025,1,0.03349393260610639
1025130307,7,2025,0,0.07896029667474574
1025171205,5,2025,0,0.16864339044831647
0925110604,4,2025,0,0.0399220022848164
0325141211,11,2025,0,0.06503664402995767
0225121206,6,2025,0,0.015571774482535149
0225181202,2,2025,0,0.044005526176753185
0125140701,1,2025,0,0.024397108788981627
0125230804,4,2025,1,0.1679766018608511
0125261210,10,2025,0,0.01059014446269884
0325350610,10,2025,0,0.018690820098077068
0625150801,1,2025,0,0.062918604253799
0325121204,4,2025,1,0.4914444891971553
0325151211,11,2025,1,0.5933164283354943
0425160804,4,2025,1,0.37754559861713644
0225111213,13,2025,1,0.7478029683166721
0225141005,5,2025,0,0.31950377262023333
02251C1002,2,2025,1,0.24522228393111564
0125161202,2,2025,0,0.05397952387550157
0625260807,7,2025,1,0.08671683028430677
0325250910,10,2025,0,0.0013903826030806045
0625430910,10,2025,0,0.25397604794040884
0525510910,10,2025,0,0.02483411851087399
0625260710,10,2025,0,0.029113892575714537
0525331210,10,2025,0,0.016924027583169843
10251C0716,16,2025,0,0.2282462997788039
0725241201,1,2025,0,0.25623170264723777
0825280615,15,2025,1,0.22619074721155907
0225110701,1,2025,0,0.22764487527705413
0225160709,9,2025,0,0.5508091203657235
0225190703,3,2025,0,0.30725854566931166
0525121206,6,2025,0,0.31052709505884596
0525160612,12,2025,0,0.11382567228730578
0625280715,15,2025,0,0.15214076079027597
0625340906,6,2025,1,0.1283949989390109
0425131006,6,2025,0,0.2601265475557837
05252C0809,9,2025,0,0.0026686848375173057
0725141204,4,2025,0,0.033164176255954574
0825121208,8,2025,0,0.04297321157310992
0225170806,6,2025,0,0.23213038735379649
02251B0710,10,2025,0,0.04735298294159061
0125140801,1,2025,0,0.06416758477201487
1025130904,4,2025,0,0.014179895757943567
0625311204,4,2025,0,0.002911247637976163
0625341208,8,2025,1,0.5011622758351171
0525251214,14,2025,0,0.34052145827399827
05252A0812,12,2025,0,0.2888884671584767
0125260903,3,2025,0,0.0715831329062914
0525560806,6,2025,0,0.003946697652341927
1025260705,5,2025,0,0.003006010142417265
0725350906,6,2025,0,0.006802793128085867
0925470803,3,2025,0,0.001001005448928293
0625231206,6,2025,0,0.05903228900464865
0525330815,15,2025,0,0.04544786030898353
0425221213,13,2025,0,0.12771562105473394
0625470806,6,2025,0,0.15588438311614652
0725360108,8,2025,0,0.23592608516984767
0625420113,13,2025,0,0.15556501886894478
0625130608,8,2025,1,0.15155205998053978
0625281216,16,2025,0,0.029467882356985563
0625380807,7,2025,0,0.0917261957619231
0325231008,8,2025,0,0.031536776922163404
0425240605,5,2025,0,0.26405438964918965
0625411006,6,2025,0,0.13330031160317005
0625491009,9,2025,0,0.06713312284685424
0725520908,8,2025,0,0.06100293637845789
0625580813,13,2025,0,0.040596990634560265
0925461216,16,2025,0,0.05019427821716499
0825340802,2,2025,0,0.42653406713064856
0825420803,3,2025,0,0.43833651900225107
0725520903,3,2025,1,0.19387326796365026
05252C0714,14,2025,0,0.034712249423486934
0225121204,4,2025,0,0.0051549189868832414
0225140804,4,2025,0,0.019046993216450744
0425331205,5,2025,0,0.041108950018016205
0625470616,16,2025,0,0.005886231255206928
0525450403,3,2025,0,0.029445400478389453
08253B0408,8,2025,1,0.03281037814516904
0925131209,9,2025,1,0.23015389180146809
0925240805,5,2025,1,0.6150521967975066
0225131113,13,2025,0,0.3499992829880001
0225191002,2,2025,0,0.06186241529842698
0825321214,14,2025,0,0.007985202219837718
0925551204,4,2025,0,0.08375359855277664
1025170616,16,2025,0,0.01892148473908047
0725230806,6,2025,0,0.07049967026939488
0725150913,13,2025,0,0.010426711259161905
0825120810,10,2025,0,0.00310400698668213
0925161203,3,2025,0,0.0046259432678082855
0725191012,12,2025,0,0.31965447944708675
0925170913,13,2025,1,0.28396864051514703
0925281107,7,2025,0,0.3564586891858331
08252C1208,8,2025,1,0.3668221825377984
0425321004,4,2025,0,0.25022020373804915
0525541101,1,2025,0,0.0694165145660223
0725150914,14,2025,0,0.061095700149861806
0825141214,14,2025,1,0.6383773455410734
0925121209,9,2025,1,0.6639142991192537
0825241216,16,2025,1,0.5366507268219755
0925321110,10,2025,0,0.42601297241930464
0825321003,3,2025,0,0.23254003457382458
0825411110,10,2025,1,0.43997011101714556
0925521104,4,2025,0,0.5432280316084909
0625370708,8,2025,0,0.04722878095554466
0425130108,8,2025,0,0.18533584165915612
0325340502,2,2025,0,0.14499856950929568
10251B1008,8,2025,1,0.46415576527241936
0625321004,4,2025,1,0.45270422003566174
0625361102,2,2025,0,0.19143164918598904
0225111110,10,2025,0,0.09319713945770258
0225151103,3,2025,0,0.27018528897387273
0125161112,12,2025,0,0.13882656627008455
0125221113,13,2025,0,0.05552718765444545
0825311109,9,2025,0,0.06621502907443813
0325321114,14,2025,0,0.16291527546708656
0625521116,16,2025,0,0.07885667623770604
0925180808,8,2025,0,0.003946501990829733
0925130813,13,2025,0,0.006050136724653358
0925330703,3,2025,0,0.01177869335293141
0125230701,1,2025,0,0.005269213729607066
0525171213,13,2025,0,0.0017776353344663618
0525331204,4,2025,0,0.04044450681405954
0325270603,3,2025,0,0.21065881400032913
0425250913,13,2025,0,0.3275899964743015
0525121002,2,2025,0,0.09380620298868256
0525220913,13,2025,0,0.05646613661780183
05252A1004,4,2025,0,0.06097665653148591
0225141103,3,2025,0,0.11125567410575248
0125241102,2,2025,0,0.06426910304353475
0525411014,14,2025,0,0.06666252468043675
0525531013,13,2025,0,0.03742308643542353
0625141015,15,2025,1,0.6437702961723542
0625241011,11,2025,1,0.7203958866109694
0625321106,6,2025,0,0.21039920384043087
0525221007,7,2025,1,0.6194618098866289
05252B1111,11,2025,0,0.38808114159409396
02251B1106,6,2025,0,0.5928131152930656
0625461110,10,2025,0,0.36543499279929287
0825341102,2,2025,0,0.6603531225277706
0525151201,1,2025,1,0.6204501886418934
0725211206,6,2025,1,0.6303973104969742
0525260609,9,2025,1,0.8321623963609227
0125120902,2,2025,1,0.7361449949262711
0125151209,9,2025,1,0.5803321629989239
0125210704,4,2025,1,0.7035633750082587
0525480904,4,2025,0,0.2824629731229465
0525531202,2,2025,0,0.10542840376435733
0925110701,1,2025,0,0.043816097071342174
0525131203,3,2025,0,0.022159225598785724
0725240804,4,2025,0,0.0489387409341274
0525290815,15,2025,0,0.0293554600929544
0525340809,9,2025,0,0.03686734866672831
0425271116,16,2025,0,0.014630012932689843
0625340809,9,2025,0,0.4216087955635533
0625370715,15,2025,0,0.02254970337711288
0625180801,1,2025,0,0.08769849043996028
0425420914,14,2025,0,0.12239502612407922
0325361211,11,2025,0,0.07248092887244385
0525270805,5,2025,0,0.17980847793289326
0225111210,10,2025,0,0.2597000973287127
0225160807,7,2025,0,0.014234403506370563
0625120403,3,2025,0,0.19546832478786955
0325150711,11,2025,1,0.37542384358031033
0425180805,5,2025,0,0.4691665619777436
0325260712,12,2025,0,0.47214744149845284
0425420316,16,2025,0,0.07594809919804803
0525160615,15,2025,0,0.3349173894032179
0625280716,16,2025,0,0.2928743467567329
05252A0703,3,2025,1,0.7007784809681549
0525310912,12,2025,0,0.2552141547987714
0425261108,8,2025,1,0.32395504020587096
0525430904,4,2025,0,0.23505840349105106
05254A0902,2,2025,0,0.18931171470363617
0325310402,2,2025,0,0.0006858963168660203
0725150602,2,2025,0,0.013088455401418264
0725190803,3,2025,0,0.037795081626427134
0825140709,9,2025,0,0.13282177214954155
0825290811,11,2025,0,0.00275919233095542
0925310801,1,2025,0,0.08800001184741034
0825310406,6,2025,1,0.09385074445360927
0825390712,12,2025,1,0.46483331925358845
0825450706,6,2025,0,0.18634086097475186
0625130611,11,2025,0,0.04448695757431621
0725220609,9,2025,1,0.5952500840317787
0725260703,3,2025,1,0.37955467948836197
0425110706,6,2025,1,0.520955669317874
0425150702,2,2025,1,0.506720470439692
0625580808,8,2025,0,0.00884397147411703
0525180805,5,2025,0,0.04497957559675202
0725231010,10,2025,0,0.0607469082151761
0525240804,4,2025,0,0.13942170124990313
0425171104,4,2025,0,0.06014775533457369
0525311002,2,2025,0,0.04922583857692777
0425260801,1,2025,0,0.014823733313058925
0725251203,3,2025,0,0.0367961636670486
0625380706,6,2025,0,0.14401771436997224
0125130606,6,2025,1,0.33418666016606197
0125180603,3,2025,1,0.17737411289983668
0425421017,17,2025,0,0.05305177318359252
0725140912,12,2025,0,0.06486100045874695
0625250911,11,2025,0,0.008014909371005631
0625130816,16,2025,0,0.21233808853394792
0625320803,3,2025,1,0.24000212042527347
0625380712,12,2025,0,0.26730577959800284
0425120708,8,2025,0,0.3343790378164859
0525290811,11,2025,1,0.3546231900013956
0525320706,6,2025,0,0.34164818452696005
0525361216,16,2025,1,0.3008892891299686
0525410609,9,2025,0,0.29428954522673684
0525480711,11,2025,0,0.4501225850082772
0525530708,8,2025,0,0.1932355346923508
0725510202,2,2025,1,0.6642614919373752
0725560204,4,2025,1,0.5510627349343196
0625180707,7,2025,0,0.0021336732506055697
0425171115,15,2025,0,0.007858716459588844
05252B1011,11,2025,0,0.006797134101156654
0925530411,11,2025,0,0.041340459682475884
1025140912,12,2025,0,0.5216030320842784
1025191211,11,2025,1,0.8022715059827455
0625270905,5,2025,0,0.27599600242252287
0225151016,16,2025,0,0.09975763196165274
0625210812,12,2025,0,0.05998253413353523
0925181216,16,2025,0,0.08947512991839629
0825391214,14,2025,0,0.03596775310666315
0825131210,10,2025,0,0.025851322927651934
0325150802,2,2025,0,0.20631945976824445
0225120808,8,2025,0,0.017143349973242916
0225130808,8,2025,0,0.09181934396810838
0225191201,1,2025,1,0.04921921167265443
02251C0709,9,2025,0,0.23547746349420487
0125220707,7,2025,1,0.4886854289089666
08253B0808,8,2025,0,0.06264415304788713
0725150706,6,2025,0,0.787926610633631
0825180702,2,2025,1,0.8521195075696841
0725210809,9,2025,1,0.821001963132575
0425161008,8,2025,0,0.6080653461623671
0925330805,5,2025,1,0.5814387698279129
0725440902,2,2025,1,0.8219720104507897
0925471009,9,2025,1,0.5470330297130902
0725531104,4,2025,0,0.4938377787560169
0725150605,5,2025,0,0.13017829304786488
0825130701,1,2025,0,0.2348218804481728
0925120715,15,2025,0,0.18010175673606868
0925230712,12,2025,1,0.13629763448067364
0825260803,3,2025,0,0.24812368112418734
0725381013,13,2025,0,0.04088513141880157
0925420614,14,2025,0,0.03843115171513574
0825350705,5,2025,0,0.03405267333593819
05254A0608,8,2025,0,0.11736802846364881
0825480401,1,2025,0,0.036344880536441984
0925231208,8,2025,0,0.17445951518392475
0825231211,11,2025,1,0.1553670632145983
0925341214,14,2025,0,0.0733874215197424
0825421009,9,2025,1,0.12931575331931613
0625140905,5,2025,0,0.018116112174093355
0525320908,8,2025,0,0.08491832583551377
0325241013,13,2025,1,0.12157876863956123
0525531204,4,2025,0,0.0383739681781357
0725190701,1,2025,0,0.055318330427805956
10251B0303,3,2025,0,0.038552443709654216
0325150808,8,2025,0,0.06877832417049903
0425180714,14,2025,0,0.02714972277286434
02251C0701,1,2025,0,0.04491621558619634
0125150705,5,2025,0,0.0451589587813041
0625430805,5,2025,0,0.035528033548382305
0325330209,9,2025,0,0.04978660088501413
0625510712,12,2025,0,0.06814964155800227
0725160914,14,2025,1,0.24005588258861496
0825120907,7,2025,0,0.00377539225081544
0625331004,4,2025,0,0.44769242427994294
0325161008,8,2025,1,0.06747903217379328
0425151003,3,2025,0,0.16421340983349572
0225171006,6,2025,0,0.10298083520069443
0625450907,7,2025,0,0.010201868393593277
0525540703,3,2025,0,0.18557331744534994
0925510814,14,2025,0,0.025463511317237873
0525141204,4,2025,0,0.014201166509975967
0625230811,11,2025,0,0.04323542977572136
0325140810,10,2025,0,0.04489884318750678
0425440604,4,2025,0,0.013796295451529507
0625580711,11,2025,0,0.07050308953780521
0725120705,5,2025,1,0.22821755214296593
0725170703,3,2025,1,0.5837453478472895
1025161009,9,2025,0,0.1361890893314581
0925240701,1,2025,0,0.07126201438656782
0525211208,8,2025,0,0.0026817944121643256
0825271210,10,2025,0,0.14191683879957037
0725330606,6,2025,0,0.014221053626730618
0725421010,10,2025,0,0.002420112796783179
0825371213,13,2025,0,0.01267281805521363
0925520903,3,2025,0,0.019682960815252892
0925560815,15,2025,0,0.03178992177729702
0725130714,14,2025,0,0.0024130798458067357
0725150613,13,2025,1,0.1793579678486894
0825130709,9,2025,0,0.040290077021490824
0725240612,12,2025,0,0.10068281942086686
0925230702,2,2025,1,0.03850813475971751
0925271215,15,2025,0,0.12562886742719423
0825370310,10,2025,0,0.12753540463422985
0825410707,7,2025,0,0.07847019841047323
0825450716,16,2025,0,0.012152695857988725
0625220814,14,2025,0,0.004226749519067577
0725220803,3,2025,0,0.0021039927915905707
0725230801,1,2025,0,0.0009575550687210275
0525181110,10,2025,0,0.0027819353731682274
0725111211,11,2025,0,0.34011654861068
0725211204,4,2025,0,0.09509166844801116
0425110809,9,2025,0,0.1972502209015895
08252A0913,13,2025,0,0.3153392123819746
1025211214,14,2025,0,0.2673160935250164
1025251213,13,2025,0,0.3144671857668887
0925430914,14,2025,1,0.11747563546544487
0825361212,12,2025,0,0.2657468466854698
0725520814,14,2025,0,0.1900845942491751
0425151212,12,2025,1,0.10317831554153938
0925330706,6,2025,0,0.03742833742624827
1025240801,1,2025,0,0.03371164646791123
0525170706,6,2025,0,0.0025976762063472706
0725220601,1,2025,0,0.0020926712499568924
0725180816,16,2025,0,0.211794422199067
0525181201,1,2025,0,0.05533638728376792
0925270903,3,2025,0,0.054706215875128125
0825240904,4,2025,0,0.10277267808684838
1025251001,1,2025,0,0.06433032391713678
0725381202,2,2025,0,0.022827834257635165
0925411206,6,2025,0,0.0460125539061115
0425440608,8,2025,0,0.03393605501650116
0925260811,11,2025,1,0.17358573678011105
0825240903,3,2025,1,0.6722718801509993
08252B1015,15,2025,0,0.4566537302106881
0925491006,6,2025,0,0.24083712186094375
0825341105,5,2025,1,0.1737072480035247
08253A1002,2,2025,0,0.6640129261105953
0825441008,8,2025,0,0.04658749788028923
1025250808,8,2025,0,0.011884278277576913
0725540909,9,2025,1,0.018427956823256906
0725140404,4,2025,0,0.016108976228948982
1025151215,15,2025,0,0.03257075938286488
0825170707,7,2025,0,0.010381003353850572
0325111205,5,2025,0,0.04884489350319095
0325160703,3,2025,0,0.08891812445064246
0525260603,3,2025,0,0.026832002686788602
0925331214,14,2025,0,0.01731862419688667
0625150809,9,2025,0,0.020046652198419657
0725180701,1,2025,0,0.12576950977939563
1025150811,11,2025,0,0.35361177674807015
1025190814,14,2025,1,0.09461979676499999
10251C1203,3,2025,0,0.3919350245623787
0725240706,6,2025,0,0.22431034648806938
0325140815,15,2025,0,0.4709664642167765
0125230805,5,2025,0,0.3673578858388386
0625470707,7,2025,0,0.12554622196855292
0425410605,5,2025,0,0.10474955389247623
0725550302,2,2025,0,0.04923002193196786
0825120906,6,2025,1,0.3023270954118577
0925261216,16,2025,0,0.28896105974721825
0825271008,8,2025,0,0.14224396494189895
0725350702,2,2025,0,0.05345973917545059
0825371016,16,2025,0,0.05886246704159663
0525540914,14,2025,0,0.20897529471062418
0825481013,13,2025,1,0.08069940378981878
0725240813,13,2025,1,0.6377658031016851
0325121202,2,2025,0,0.5294295141841784
0425140714,14,2025,1,0.39039793244238835
0225141009,9,2025,0,0.16510214991087183
02251C1005,5,2025,0,0.1719838365595551
0125260914,14,2025,0,0.0838098030680043
05254B1203,3,2025,0,0.14717915988239877
0525550811,11,2025,0,0.12364018342726607
0725130707,7,2025,0,0.01671134529248745
1025171211,11,2025,1,0.3093036228227943
10251C1216,16,2025,1,0.5615677980278234
0325161006,6,2025,0,0.003274534071898204
1025231005,5,2025,0,0.19462084393204965
0325321006,6,2025,1,0.1188928275174923
0625160604,4,2025,0,0.021674460743153365
0625331212,12,2025,0,0.058882274254396884
0425120703,3,2025,0,0.05232487856344781
0625480813,13,2025,0,0.016456411970547025
0525431216,16,2025,0,0.013358136047019716
0625110414,14,2025,0,0.08924759158962821
1025180716,16,2025,0,0.05913773630849084
0625350812,12,2025,0,0.09165550440256806
0425170409,9,2025,0,0.0874632505025487
0525360107,7,2025,0,0.45030150970928723
0425340109,9,2025,1,0.18447509289282263
